model,seed,direction,query_id,positive_id,positive_rank,all_positive_ids,all_positive_ranks,top10_retrieved_ids,partition
c4_seed_44,44,i2t,15633,15633::caption_4,1,"[""15633::caption_0"", ""15633::caption_1"", ""15633::caption_2"", ""15633::caption_3"", ""15633::caption_4""]","[4, 8, 5, 2, 1]","[""15633::caption_4"", ""15633::caption_3"", ""26019::caption_3"", ""15633::caption_0"", ""15633::caption_2"", ""4641::caption_4"", ""13597::caption_3"", ""15633::caption_1"", ""29277::caption_3"", ""5515::caption_2""]",rank_1
c4_seed_44,44,i2t,15636,15636::caption_0,1,"[""15636::caption_0"", ""15636::caption_1"", ""15636::caption_2"", ""15636::caption_3"", ""15636::caption_4""]","[1, 35, 58, 28, 141]","[""15636::caption_0"", ""20878::caption_1"", ""2256::caption_1"", ""20878::caption_4"", ""293::caption_0"", ""25007::caption_0"", ""27357::caption_4"", ""293::caption_1"", ""6304::caption_2"", ""21336::caption_2""]",rank_1
c4_seed_44,44,i2t,15638,15638::caption_4,2,"[""15638::caption_0"", ""15638::caption_1"", ""15638::caption_2"", ""15638::caption_3"", ""15638::caption_4""]","[21, 46, 73, 3, 2]","[""22834::caption_3"", ""15638::caption_4"", ""15638::caption_3"", ""15547::caption_4"", ""22834::caption_4"", ""20550::caption_4"", ""25363::caption_4"", ""12004::caption_1"", ""13495::caption_2"", ""25363::caption_3""]",rank_2_10
c4_seed_44,44,i2t,15693,15693::caption_2,3,"[""15693::caption_0"", ""15693::caption_1"", ""15693::caption_2"", ""15693::caption_3"", ""15693::caption_4""]","[12, 8, 3, 5, 4]","[""14291::caption_3"", ""14291::caption_2"", ""15693::caption_2"", ""15693::caption_4"", ""15693::caption_3"", ""14291::caption_1"", ""6055::caption_2"", ""15693::caption_1"", ""12554::caption_4"", ""6055::caption_1""]",rank_2_10
c4_seed_44,44,i2t,15701,15701::caption_3,1,"[""15701::caption_0"", ""15701::caption_1"", ""15701::caption_2"", ""15701::caption_3"", ""15701::caption_4""]","[3, 2, 30, 1, 5]","[""15701::caption_3"", ""15701::caption_1"", ""15701::caption_0"", ""20284::caption_2"", ""15701::caption_4"", ""9273::caption_4"", ""12931::caption_4"", ""13654::caption_1"", ""9273::caption_2"", ""12554::caption_4""]",rank_1
c4_seed_44,44,i2t,15710,15710::caption_1,1,"[""15710::caption_0"", ""15710::caption_1"", ""15710::caption_2"", ""15710::caption_3"", ""15710::caption_4""]","[10, 1, 5, 2, 4]","[""15710::caption_1"", ""15710::caption_3"", ""17212::caption_1"", ""15710::caption_4"", ""15710::caption_2"", ""4917::caption_2"", ""17212::caption_2"", ""17212::caption_4"", ""11190::caption_0"", ""15710::caption_0""]",rank_1
c4_seed_44,44,i2t,15716,15716::caption_3,1,"[""15716::caption_0"", ""15716::caption_1"", ""15716::caption_2"", ""15716::caption_3"", ""15716::caption_4""]","[30, 2, 22, 1, 9]","[""15716::caption_3"", ""15716::caption_1"", ""25208::caption_4"", ""15547::caption_4"", ""28435::caption_0"", ""25208::caption_0"", ""4917::caption_2"", ""15800::caption_0"", ""15716::caption_4"", ""22747::caption_2""]",rank_1
c4_seed_44,44,i2t,15733,15733::caption_3,2,"[""15733::caption_0"", ""15733::caption_1"", ""15733::caption_2"", ""15733::caption_3"", ""15733::caption_4""]","[24, 39, 89, 2, 107]","[""18956::caption_0"", ""15733::caption_3"", ""15296::caption_2"", ""5808::caption_4"", ""18504::caption_1"", ""2256::caption_3"", ""27217::caption_3"", ""2179::caption_3"", ""18849::caption_0"", ""15582::caption_3""]",rank_2_10
c4_seed_44,44,i2t,15795,15795::caption_1,1,"[""15795::caption_0"", ""15795::caption_1"", ""15795::caption_2"", ""15795::caption_3"", ""15795::caption_4""]","[10, 1, 2, 3, 36]","[""15795::caption_1"", ""15795::caption_2"", ""15795::caption_3"", ""1107::caption_3"", ""628::caption_3"", ""7646::caption_4"", ""1107::caption_0"", ""3836::caption_3"", ""9747::caption_0"", ""15795::caption_0""]",rank_1
c4_seed_44,44,i2t,15800,15800::caption_1,4,"[""15800::caption_0"", ""15800::caption_1"", ""15800::caption_2"", ""15800::caption_3"", ""15800::caption_4""]","[11, 4, 6, 213, 26]","[""462::caption_0"", ""4917::caption_2"", ""15716::caption_3"", ""15800::caption_1"", ""15716::caption_4"", ""15800::caption_2"", ""21308::caption_3"", ""11727::caption_0"", ""15547::caption_4"", ""462::caption_1""]",rank_2_10
c4_seed_44,44,i2t,15825,15825::caption_2,3,"[""15825::caption_0"", ""15825::caption_1"", ""15825::caption_2"", ""15825::caption_3"", ""15825::caption_4""]","[13, 5, 3, 4, 6]","[""14222::caption_4"", ""14222::caption_2"", ""15825::caption_2"", ""15825::caption_3"", ""15825::caption_1"", ""15825::caption_4"", ""14001::caption_1"", ""14001::caption_3"", ""13477::caption_1"", ""14001::caption_2""]",rank_2_10
c4_seed_44,44,i2t,15851,15851::caption_3,1,"[""15851::caption_0"", ""15851::caption_1"", ""15851::caption_2"", ""15851::caption_3"", ""15851::caption_4""]","[4, 17, 29, 1, 8]","[""15851::caption_3"", ""22859::caption_1"", ""13788::caption_4"", ""15851::caption_0"", ""22859::caption_3"", ""22859::caption_2"", ""22859::caption_4"", ""15851::caption_4"", ""11945::caption_4"", ""15129::caption_4""]",rank_1
c4_seed_44,44,i2t,15889,15889::caption_0,6,"[""15889::caption_0"", ""15889::caption_1"", ""15889::caption_2"", ""15889::caption_3"", ""15889::caption_4""]","[6, 18, 11, 13, 22]","[""13265::caption_2"", ""13265::caption_3"", ""13265::caption_4"", ""12449::caption_0"", ""10871::caption_3"", ""15889::caption_0"", ""13892::caption_1"", ""10871::caption_0"", ""12449::caption_4"", ""29872::caption_4""]",rank_2_10
c4_seed_44,44,i2t,15967,15967::caption_1,1,"[""15967::caption_0"", ""15967::caption_1"", ""15967::caption_2"", ""15967::caption_3"", ""15967::caption_4""]","[9, 1, 2, 6, 3]","[""15967::caption_1"", ""15967::caption_2"", ""15967::caption_4"", ""9578::caption_1"", ""4486::caption_4"", ""15967::caption_3"", ""9578::caption_2"", ""14258::caption_0"", ""15967::caption_0"", ""14258::caption_1""]",rank_1
c4_seed_44,44,i2t,15975,15975::caption_3,1,"[""15975::caption_0"", ""15975::caption_1"", ""15975::caption_2"", ""15975::caption_3"", ""15975::caption_4""]","[2, 3, 4, 1, 8]","[""15975::caption_3"", ""15975::caption_0"", ""15975::caption_1"", ""15975::caption_2"", ""29843::caption_2"", ""29843::caption_4"", ""29843::caption_0"", ""15975::caption_4"", ""19956::caption_4"", ""17212::caption_2""]",rank_1
c4_seed_44,44,i2t,15989,15989::caption_4,1,"[""15989::caption_0"", ""15989::caption_1"", ""15989::caption_2"", ""15989::caption_3"", ""15989::caption_4""]","[13, 4, 2, 7, 1]","[""15989::caption_4"", ""15989::caption_2"", ""7900::caption_4"", ""15989::caption_1"", ""7900::caption_3"", ""18576::caption_3"", ""15989::caption_3"", ""27362::caption_3"", ""18384::caption_1"", ""17309::caption_0""]",rank_1
c4_seed_44,44,i2t,15994,15994::caption_3,1,"[""15994::caption_0"", ""15994::caption_1"", ""15994::caption_2"", ""15994::caption_3"", ""15994::caption_4""]","[4, 10, 412, 1, 11]","[""15994::caption_3"", ""20402::caption_3"", ""24877::caption_1"", ""15994::caption_0"", ""24395::caption_2"", ""27732::caption_4"", ""23657::caption_4"", ""19170::caption_2"", ""6063::caption_0"", ""15994::caption_1""]",rank_1
c4_seed_44,44,i2t,16001,16001::caption_4,1,"[""16001::caption_0"", ""16001::caption_1"", ""16001::caption_2"", ""16001::caption_3"", ""16001::caption_4""]","[27, 2, 4, 3, 1]","[""16001::caption_4"", ""16001::caption_1"", ""16001::caption_3"", ""16001::caption_2"", ""8375::caption_0"", ""10221::caption_3"", ""13059::caption_0"", ""21671::caption_0"", ""15223::caption_3"", ""17041::caption_0""]",rank_1
c4_seed_44,44,i2t,16042,16042::caption_0,1,"[""16042::caption_0"", ""16042::caption_1"", ""16042::caption_2"", ""16042::caption_3"", ""16042::caption_4""]","[1, 2, 16, 4, 3]","[""16042::caption_0"", ""16042::caption_1"", ""16042::caption_4"", ""16042::caption_3"", ""28007::caption_3"", ""17003::caption_0"", ""14001::caption_1"", ""4906::caption_2"", ""11539::caption_1"", ""19824::caption_3""]",rank_1
c4_seed_44,44,i2t,16103,16103::caption_4,1,"[""16103::caption_0"", ""16103::caption_1"", ""16103::caption_2"", ""16103::caption_3"", ""16103::caption_4""]","[7, 4, 18, 3, 1]","[""16103::caption_4"", ""10871::caption_3"", ""16103::caption_3"", ""16103::caption_1"", ""13892::caption_1"", ""13892::caption_2"", ""16103::caption_0"", ""13671::caption_2"", ""29872::caption_2"", ""13892::caption_0""]",rank_1
c4_seed_44,44,i2t,16134,16134::caption_1,1,"[""16134::caption_0"", ""16134::caption_1"", ""16134::caption_2"", ""16134::caption_3"", ""16134::caption_4""]","[7, 1, 12, 3, 2]","[""16134::caption_1"", ""16134::caption_4"", ""16134::caption_3"", ""16819::caption_3"", ""21377::caption_2"", ""6171::caption_2"", ""16134::caption_0"", ""16819::caption_4"", ""10479::caption_3"", ""10479::caption_1""]",rank_1
c4_seed_44,44,i2t,16175,16175::caption_3,5,"[""16175::caption_0"", ""16175::caption_1"", ""16175::caption_2"", ""16175::caption_3"", ""16175::caption_4""]","[1001, 8, 197, 5, 125]","[""21130::caption_4"", ""10219::caption_0"", ""9079::caption_0"", ""19141::caption_2"", ""16175::caption_3"", ""10810::caption_3"", ""21130::caption_3"", ""16175::caption_1"", ""3510::caption_4"", ""3510::caption_1""]",rank_2_10
c4_seed_44,44,i2t,16208,16208::caption_2,1,"[""16208::caption_0"", ""16208::caption_1"", ""16208::caption_2"", ""16208::caption_3"", ""16208::caption_4""]","[5, 2, 1, 63, 59]","[""16208::caption_2"", ""16208::caption_1"", ""25194::caption_1"", ""23238::caption_4"", ""16208::caption_0"", ""25194::caption_2"", ""21377::caption_4"", ""8507::caption_3"", ""7151::caption_1"", ""6586::caption_1""]",rank_1
c4_seed_44,44,i2t,16220,16220::caption_4,1,"[""16220::caption_0"", ""16220::caption_1"", ""16220::caption_2"", ""16220::caption_3"", ""16220::caption_4""]","[4, 6, 49, 2, 1]","[""16220::caption_4"", ""16220::caption_3"", ""28169::caption_4"", ""16220::caption_0"", ""16650::caption_3"", ""16220::caption_1"", ""28169::caption_2"", ""17030::caption_3"", ""28009::caption_4"", ""8605::caption_3""]",rank_1
c4_seed_44,44,i2t,16221,16221::caption_3,8,"[""16221::caption_0"", ""16221::caption_1"", ""16221::caption_2"", ""16221::caption_3"", ""16221::caption_4""]","[31, 28, 12, 8, 18]","[""28009::caption_3"", ""28009::caption_2"", ""14938::caption_1"", ""21478::caption_2"", ""16220::caption_2"", ""17302::caption_2"", ""1212::caption_0"", ""16221::caption_3"", ""6110::caption_3"", ""5270::caption_0""]",rank_2_10
c4_seed_44,44,i2t,16296,16296::caption_2,6,"[""16296::caption_0"", ""16296::caption_1"", ""16296::caption_2"", ""16296::caption_3"", ""16296::caption_4""]","[39, 121, 6, 27, 103]","[""18384::caption_3"", ""18384::caption_4"", ""12483::caption_0"", ""16917::caption_4"", ""3498::caption_2"", ""16296::caption_2"", ""16552::caption_0"", ""24808::caption_0"", ""12483::caption_2"", ""4054::caption_2""]",rank_2_10
c4_seed_44,44,i2t,16353,16353::caption_2,1,"[""16353::caption_0"", ""16353::caption_1"", ""16353::caption_2"", ""16353::caption_3"", ""16353::caption_4""]","[3, 2, 1, 7, 5]","[""16353::caption_2"", ""16353::caption_1"", ""16353::caption_0"", ""22187::caption_1"", ""16353::caption_4"", ""19170::caption_2"", ""16353::caption_3"", ""22880::caption_1"", ""22936::caption_4"", ""16650::caption_3""]",rank_1
c4_seed_44,44,i2t,16365,16365::caption_3,1,"[""16365::caption_0"", ""16365::caption_1"", ""16365::caption_2"", ""16365::caption_3"", ""16365::caption_4""]","[2, 8, 83, 1, 32]","[""16365::caption_3"", ""16365::caption_0"", ""22827::caption_2"", ""8238::caption_1"", ""21130::caption_2"", ""25006::caption_3"", ""21130::caption_4"", ""16365::caption_1"", ""21130::caption_0"", ""10810::caption_3""]",rank_1
c4_seed_44,44,i2t,16376,16376::caption_0,3,"[""16376::caption_0"", ""16376::caption_1"", ""16376::caption_2"", ""16376::caption_3"", ""16376::caption_4""]","[3, 214, 15, 6, 16]","[""12812::caption_4"", ""28076::caption_1"", ""16376::caption_0"", ""3375::caption_4"", ""28076::caption_3"", ""16376::caption_3"", ""28076::caption_4"", ""12614::caption_4"", ""6318::caption_2"", ""24614::caption_4""]",rank_2_10
c4_seed_44,44,i2t,16394,16394::caption_2,4,"[""16394::caption_0"", ""16394::caption_1"", ""16394::caption_2"", ""16394::caption_3"", ""16394::caption_4""]","[23, 17, 4, 8, 47]","[""13760::caption_3"", ""2177::caption_1"", ""2177::caption_0"", ""16394::caption_2"", ""13760::caption_2"", ""23598::caption_2"", ""22736::caption_4"", ""16394::caption_3"", ""13760::caption_4"", ""13760::caption_0""]",rank_2_10
c4_seed_44,44,i2t,16412,16412::caption_2,1,"[""16412::caption_0"", ""16412::caption_1"", ""16412::caption_2"", ""16412::caption_3"", ""16412::caption_4""]","[16, 2, 1, 3, 17]","[""16412::caption_2"", ""16412::caption_1"", ""16412::caption_3"", ""30369::caption_3"", ""18956::caption_1"", ""17749::caption_4"", ""28990::caption_0"", ""10356::caption_3"", ""9154::caption_4"", ""29277::caption_0""]",rank_1
c4_seed_44,44,i2t,16414,16414::caption_4,3,"[""16414::caption_0"", ""16414::caption_1"", ""16414::caption_2"", ""16414::caption_3"", ""16414::caption_4""]","[9, 17, 5, 26, 3]","[""6282::caption_0"", ""13673::caption_0"", ""16414::caption_4"", ""12993::caption_4"", ""16414::caption_2"", ""3085::caption_2"", ""25205::caption_1"", ""13673::caption_1"", ""16414::caption_0"", ""22003::caption_3""]",rank_2_10
c4_seed_44,44,i2t,16434,16434::caption_3,1,"[""16434::caption_0"", ""16434::caption_1"", ""16434::caption_2"", ""16434::caption_3"", ""16434::caption_4""]","[19, 71, 23, 1, 4]","[""16434::caption_3"", ""12614::caption_3"", ""30256::caption_3"", ""16434::caption_4"", ""28918::caption_0"", ""28918::caption_3"", ""3375::caption_4"", ""27887::caption_1"", ""27887::caption_2"", ""30420::caption_4""]",rank_1
c4_seed_44,44,i2t,16469,16469::caption_2,155,"[""16469::caption_0"", ""16469::caption_1"", ""16469::caption_2"", ""16469::caption_3"", ""16469::caption_4""]","[260, 320, 155, 520, 178]","[""13956::caption_4"", ""26756::caption_2"", ""7228::caption_4"", ""26756::caption_3"", ""18384::caption_0"", ""7228::caption_3"", ""26756::caption_4"", ""18384::caption_1"", ""21612::caption_3"", ""8405::caption_1""]",outside_top_10
c4_seed_44,44,i2t,16511,16511::caption_0,2,"[""16511::caption_0"", ""16511::caption_1"", ""16511::caption_2"", ""16511::caption_3"", ""16511::caption_4""]","[2, 6, 3, 4, 13]","[""3975::caption_0"", ""16511::caption_0"", ""16511::caption_2"", ""16511::caption_3"", ""4053::caption_2"", ""16511::caption_1"", ""3975::caption_3"", ""3975::caption_2"", ""6586::caption_2"", ""4053::caption_3""]",rank_2_10
c4_seed_44,44,i2t,16526,16526::caption_1,1,"[""16526::caption_0"", ""16526::caption_1"", ""16526::caption_2"", ""16526::caption_3"", ""16526::caption_4""]","[3, 1, 40, 24, 13]","[""16526::caption_1"", ""16531::caption_4"", ""16526::caption_0"", ""1995::caption_3"", ""16531::caption_0"", ""8375::caption_1"", ""511::caption_4"", ""27606::caption_2"", ""25547::caption_4"", ""16531::caption_2""]",rank_1
c4_seed_44,44,i2t,16531,16531::caption_0,1,"[""16531::caption_0"", ""16531::caption_1"", ""16531::caption_2"", ""16531::caption_3"", ""16531::caption_4""]","[1, 7, 5, 8, 4]","[""16531::caption_0"", ""25547::caption_3"", ""1144::caption_1"", ""16531::caption_4"", ""16531::caption_2"", ""16526::caption_1"", ""16531::caption_1"", ""16531::caption_3"", ""29614::caption_1"", ""1144::caption_0""]",rank_1
c4_seed_44,44,i2t,16541,16541::caption_1,2,"[""16541::caption_0"", ""16541::caption_1"", ""16541::caption_2"", ""16541::caption_3"", ""16541::caption_4""]","[60, 2, 5, 24, 4]","[""29843::caption_4"", ""16541::caption_1"", ""7575::caption_3"", ""16541::caption_4"", ""16541::caption_2"", ""27543::caption_0"", ""18692::caption_4"", ""13325::caption_4"", ""29589::caption_3"", ""27543::caption_4""]",rank_2_10
c4_seed_44,44,i2t,16552,16552::caption_0,1,"[""16552::caption_0"", ""16552::caption_1"", ""16552::caption_2"", ""16552::caption_3"", ""16552::caption_4""]","[1, 36, 28, 15, 27]","[""16552::caption_0"", ""24666::caption_3"", ""24666::caption_0"", ""20166::caption_4"", ""24666::caption_1"", ""11727::caption_2"", ""16296::caption_2"", ""7376::caption_4"", ""6063::caption_1"", ""10449::caption_3""]",rank_1
c4_seed_44,44,i2t,16590,16590::caption_2,3,"[""16590::caption_0"", ""16590::caption_1"", ""16590::caption_2"", ""16590::caption_3"", ""16590::caption_4""]","[15, 26, 3, 21, 16]","[""19441::caption_1"", ""9734::caption_0"", ""16590::caption_2"", ""8268::caption_1"", ""8268::caption_0"", ""9734::caption_3"", ""13447::caption_0"", ""5553::caption_1"", ""28126::caption_0"", ""22638::caption_0""]",rank_2_10
c4_seed_44,44,i2t,16632,16632::caption_4,8,"[""16632::caption_0"", ""16632::caption_1"", ""16632::caption_2"", ""16632::caption_3"", ""16632::caption_4""]","[14, 72, 11, 57, 8]","[""16650::caption_0"", ""301::caption_1"", ""301::caption_0"", ""16650::caption_3"", ""12507::caption_1"", ""26141::caption_3"", ""1382::caption_1"", ""16632::caption_4"", ""301::caption_2"", ""301::caption_3""]",rank_2_10
c4_seed_44,44,i2t,16650,16650::caption_0,3,"[""16650::caption_0"", ""16650::caption_1"", ""16650::caption_2"", ""16650::caption_3"", ""16650::caption_4""]","[3, 96, 37, 12, 47]","[""12684::caption_3"", ""16353::caption_1"", ""16650::caption_0"", ""19731::caption_2"", ""301::caption_2"", ""25142::caption_2"", ""23499::caption_0"", ""22936::caption_2"", ""23499::caption_4"", ""25142::caption_4""]",rank_2_10
c4_seed_44,44,i2t,16653,16653::caption_3,1,"[""16653::caption_0"", ""16653::caption_1"", ""16653::caption_2"", ""16653::caption_3"", ""16653::caption_4""]","[28, 8, 982, 1, 1836]","[""16653::caption_3"", ""2605::caption_1"", ""1740::caption_2"", ""1740::caption_3"", ""9747::caption_2"", ""14247::caption_3"", ""19441::caption_2"", ""16653::caption_1"", ""10557::caption_2"", ""21441::caption_1""]",rank_1
c4_seed_44,44,i2t,16655,16655::caption_2,1,"[""16655::caption_0"", ""16655::caption_1"", ""16655::caption_2"", ""16655::caption_3"", ""16655::caption_4""]","[2, 64, 1, 47, 95]","[""16655::caption_2"", ""16655::caption_0"", ""203::caption_0"", ""203::caption_4"", ""10014::caption_4"", ""203::caption_2"", ""12521::caption_2"", ""30810::caption_4"", ""30810::caption_0"", ""24808::caption_3""]",rank_1
c4_seed_44,44,i2t,16664,16664::caption_0,1,"[""16664::caption_0"", ""16664::caption_1"", ""16664::caption_2"", ""16664::caption_3"", ""16664::caption_4""]","[1, 2, 4, 16, 3]","[""16664::caption_0"", ""16664::caption_1"", ""16664::caption_4"", ""16664::caption_2"", ""4054::caption_2"", ""3197::caption_1"", ""6230::caption_1"", ""7355::caption_4"", ""4054::caption_0"", ""16296::caption_3""]",rank_1
c4_seed_44,44,i2t,16679,16679::caption_0,1,"[""16679::caption_0"", ""16679::caption_1"", ""16679::caption_2"", ""16679::caption_3"", ""16679::caption_4""]","[1, 6, 4, 3, 5]","[""16679::caption_0"", ""28683::caption_2"", ""16679::caption_3"", ""16679::caption_2"", ""16679::caption_4"", ""16679::caption_1"", ""28683::caption_3"", ""10221::caption_1"", ""10221::caption_0"", ""28683::caption_4""]",rank_1
c4_seed_44,44,i2t,16695,16695::caption_3,1,"[""16695::caption_0"", ""16695::caption_1"", ""16695::caption_2"", ""16695::caption_3"", ""16695::caption_4""]","[39, 2, 15, 1, 5]","[""16695::caption_3"", ""16695::caption_1"", ""29964::caption_4"", ""29789::caption_4"", ""16695::caption_4"", ""25757::caption_4"", ""29964::caption_2"", ""29964::caption_1"", ""370::caption_2"", ""30089::caption_4""]",rank_1
c4_seed_44,44,i2t,16709,16709::caption_2,1,"[""16709::caption_0"", ""16709::caption_1"", ""16709::caption_2"", ""16709::caption_3"", ""16709::caption_4""]","[2, 4, 1, 3, 222]","[""16709::caption_2"", ""16709::caption_0"", ""16709::caption_3"", ""16709::caption_1"", ""23785::caption_4"", ""5162::caption_4"", ""18916::caption_2"", ""14291::caption_1"", ""15574::caption_4"", ""18916::caption_0""]",rank_1
c4_seed_44,44,i2t,16726,16726::caption_0,1,"[""16726::caption_0"", ""16726::caption_1"", ""16726::caption_2"", ""16726::caption_3"", ""16726::caption_4""]","[1, 11, 30, 21, 3]","[""16726::caption_0"", ""27558::caption_4"", ""16726::caption_4"", ""30485::caption_2"", ""1155::caption_0"", ""30485::caption_0"", ""1155::caption_1"", ""6171::caption_3"", ""24706::caption_2"", ""2605::caption_0""]",rank_1
c4_seed_44,44,i2t,16775,16775::caption_2,5,"[""16775::caption_0"", ""16775::caption_1"", ""16775::caption_2"", ""16775::caption_3"", ""16775::caption_4""]","[6, 69, 5, 352, 957]","[""4561::caption_2"", ""26632::caption_3"", ""26632::caption_1"", ""10244::caption_2"", ""16775::caption_2"", ""16775::caption_0"", ""7454::caption_1"", ""10244::caption_0"", ""16933::caption_4"", ""21625::caption_3""]",rank_2_10
c4_seed_44,44,i2t,16799,16799::caption_2,1,"[""16799::caption_0"", ""16799::caption_1"", ""16799::caption_2"", ""16799::caption_3"", ""16799::caption_4""]","[13, 10, 1, 3, 6]","[""16799::caption_2"", ""26756::caption_2"", ""16799::caption_3"", ""18384::caption_1"", ""18384::caption_0"", ""16799::caption_4"", ""26756::caption_4"", ""26756::caption_3"", ""7228::caption_4"", ""16799::caption_1""]",rank_1
c4_seed_44,44,i2t,16808,16808::caption_0,1,"[""16808::caption_0"", ""16808::caption_1"", ""16808::caption_2"", ""16808::caption_3"", ""16808::caption_4""]","[1, 39, 2, 24, 19]","[""16808::caption_0"", ""16808::caption_2"", ""26316::caption_2"", ""16819::caption_4"", ""13447::caption_4"", ""16819::caption_2"", ""9734::caption_4"", ""2605::caption_0"", ""2737::caption_2"", ""17828::caption_4""]",rank_1
c4_seed_44,44,i2t,16811,16811::caption_2,1,"[""16811::caption_0"", ""16811::caption_1"", ""16811::caption_2"", ""16811::caption_3"", ""16811::caption_4""]","[3, 30, 1, 4, 168]","[""16811::caption_2"", ""12903::caption_3"", ""16811::caption_0"", ""16811::caption_3"", ""19915::caption_0"", ""27126::caption_0"", ""27126::caption_2"", ""19273::caption_1"", ""3104::caption_0"", ""27508::caption_0""]",rank_1
c4_seed_44,44,i2t,16819,16819::caption_2,5,"[""16819::caption_0"", ""16819::caption_1"", ""16819::caption_2"", ""16819::caption_3"", ""16819::caption_4""]","[22, 15, 5, 7, 8]","[""6171::caption_3"", ""9734::caption_4"", ""6171::caption_2"", ""6171::caption_4"", ""16819::caption_2"", ""3979::caption_4"", ""16819::caption_3"", ""16819::caption_4"", ""16134::caption_1"", ""16134::caption_4""]",rank_2_10
c4_seed_44,44,i2t,16917,16917::caption_0,1,"[""16917::caption_0"", ""16917::caption_1"", ""16917::caption_2"", ""16917::caption_3"", ""16917::caption_4""]","[1, 22, 174, 207, 25]","[""16917::caption_0"", ""24370::caption_0"", ""24370::caption_3"", ""14275::caption_2"", ""21678::caption_1"", ""21221::caption_0"", ""22736::caption_3"", ""10810::caption_2"", ""8268::caption_2"", ""5274::caption_1""]",rank_1
c4_seed_44,44,i2t,16923,16923::caption_4,1,"[""16923::caption_0"", ""16923::caption_1"", ""16923::caption_2"", ""16923::caption_3"", ""16923::caption_4""]","[4, 3, 20, 2, 1]","[""16923::caption_4"", ""16923::caption_3"", ""16923::caption_1"", ""16923::caption_0"", ""20920::caption_2"", ""15633::caption_4"", ""15633::caption_0"", ""3115::caption_4"", ""7016::caption_1"", ""7016::caption_3""]",rank_1
c4_seed_44,44,i2t,16933,16933::caption_3,1,"[""16933::caption_0"", ""16933::caption_1"", ""16933::caption_2"", ""16933::caption_3"", ""16933::caption_4""]","[2, 3, 39, 1, 48]","[""16933::caption_3"", ""16933::caption_0"", ""16933::caption_1"", ""19486::caption_3"", ""19486::caption_4"", ""20058::caption_3"", ""10932::caption_4"", ""19486::caption_2"", ""27721::caption_1"", ""28990::caption_0""]",rank_1
c4_seed_44,44,i2t,16972,16972::caption_2,1,"[""16972::caption_0"", ""16972::caption_1"", ""16972::caption_2"", ""16972::caption_3"", ""16972::caption_4""]","[3, 4, 1, 5, 8]","[""16972::caption_2"", ""17645::caption_0"", ""16972::caption_0"", ""16972::caption_1"", ""16972::caption_3"", ""11424::caption_1"", ""4463::caption_4"", ""16972::caption_4"", ""11424::caption_2"", ""2089::caption_3""]",rank_1
c4_seed_44,44,i2t,17003,17003::caption_3,3,"[""17003::caption_0"", ""17003::caption_1"", ""17003::caption_2"", ""17003::caption_3"", ""17003::caption_4""]","[21, 7, 6, 3, 4]","[""11437::caption_2"", ""3631::caption_2"", ""17003::caption_3"", ""17003::caption_4"", ""17885::caption_2"", ""17003::caption_2"", ""17003::caption_1"", ""3631::caption_1"", ""17885::caption_1"", ""17885::caption_3""]",rank_2_10
c4_seed_44,44,i2t,17027,17027::caption_0,2,"[""17027::caption_0"", ""17027::caption_1"", ""17027::caption_2"", ""17027::caption_3"", ""17027::caption_4""]","[2, 23, 5, 3, 128]","[""24706::caption_4"", ""17027::caption_0"", ""17027::caption_3"", ""30485::caption_1"", ""17027::caption_2"", ""30485::caption_3"", ""24152::caption_3"", ""2006::caption_2"", ""27558::caption_2"", ""280::caption_4""]",rank_2_10
c4_seed_44,44,i2t,17030,17030::caption_0,1,"[""17030::caption_0"", ""17030::caption_1"", ""17030::caption_2"", ""17030::caption_3"", ""17030::caption_4""]","[1, 7, 11, 3, 2]","[""17030::caption_0"", ""17030::caption_4"", ""17030::caption_3"", ""16632::caption_1"", ""22326::caption_3"", ""22326::caption_2"", ""17030::caption_1"", ""22326::caption_4"", ""19273::caption_4"", ""25154::caption_4""]",rank_1
c4_seed_44,44,i2t,17041,17041::caption_3,1,"[""17041::caption_0"", ""17041::caption_1"", ""17041::caption_2"", ""17041::caption_3"", ""17041::caption_4""]","[17, 53, 8, 1, 61]","[""17041::caption_3"", ""19969::caption_2"", ""19969::caption_3"", ""15716::caption_0"", ""24642::caption_3"", ""13495::caption_4"", ""24642::caption_4"", ""17041::caption_2"", ""23151::caption_2"", ""15716::caption_3""]",rank_1
c4_seed_44,44,i2t,17095,17095::caption_2,1,"[""17095::caption_0"", ""17095::caption_1"", ""17095::caption_2"", ""17095::caption_3"", ""17095::caption_4""]","[6, 4, 1, 3, 2]","[""17095::caption_2"", ""17095::caption_4"", ""17095::caption_3"", ""17095::caption_1"", ""25571::caption_2"", ""17095::caption_0"", ""29365::caption_1"", ""5515::caption_1"", ""5515::caption_0"", ""25571::caption_1""]",rank_1
c4_seed_44,44,i2t,17114,17114::caption_1,1,"[""17114::caption_0"", ""17114::caption_1"", ""17114::caption_2"", ""17114::caption_3"", ""17114::caption_4""]","[14, 1, 16, 2, 3]","[""17114::caption_1"", ""17114::caption_3"", ""17114::caption_4"", ""5550::caption_0"", ""10266::caption_3"", ""5550::caption_2"", ""5550::caption_3"", ""10801::caption_4"", ""21478::caption_4"", ""10458::caption_1""]",rank_1
