model,seed,direction,query_id,positive_id,positive_rank,all_positive_ids,all_positive_ranks,top10_retrieved_ids,partition
openclip,,i2t,30437,30437::caption_2,1,"[""30437::caption_0"", ""30437::caption_1"", ""30437::caption_2"", ""30437::caption_3"", ""30437::caption_4""]","[5, 3, 1, 4, 2]","[""30437::caption_2"", ""30437::caption_4"", ""30437::caption_1"", ""30437::caption_3"", ""30437::caption_0"", ""13779::caption_1"", ""13779::caption_2"", ""29976::caption_1"", ""17410::caption_2"", ""3953::caption_4""]",rank_1
openclip,,i2t,30479,30479::caption_2,1,"[""30479::caption_0"", ""30479::caption_1"", ""30479::caption_2"", ""30479::caption_3"", ""30479::caption_4""]","[5, 2, 1, 3, 4]","[""30479::caption_2"", ""30479::caption_1"", ""30479::caption_3"", ""30479::caption_4"", ""30479::caption_0"", ""4280::caption_1"", ""816::caption_4"", ""4280::caption_2"", ""12446::caption_3"", ""280::caption_1""]",rank_1
openclip,,i2t,30485,30485::caption_3,1,"[""30485::caption_0"", ""30485::caption_1"", ""30485::caption_2"", ""30485::caption_3"", ""30485::caption_4""]","[16, 3, 17, 1, 6]","[""30485::caption_3"", ""13668::caption_0"", ""30485::caption_1"", ""27558::caption_2"", ""4616::caption_3"", ""30485::caption_4"", ""161::caption_1"", ""4616::caption_1"", ""4616::caption_0"", ""280::caption_0""]",rank_1
openclip,,i2t,30528,30528::caption_1,1,"[""30528::caption_0"", ""30528::caption_1"", ""30528::caption_2"", ""30528::caption_3"", ""30528::caption_4""]","[2, 1, 4, 3, 5]","[""30528::caption_1"", ""30528::caption_0"", ""30528::caption_3"", ""30528::caption_2"", ""30528::caption_4"", ""694::caption_4"", ""22916::caption_0"", ""13673::caption_3"", ""22916::caption_1"", ""27643::caption_0""]",rank_1
openclip,,i2t,30533,30533::caption_0,27,"[""30533::caption_0"", ""30533::caption_1"", ""30533::caption_2"", ""30533::caption_3"", ""30533::caption_4""]","[27, 232, 41, 207, 281]","[""18031::caption_3"", ""10741::caption_4"", ""30199::caption_2"", ""419::caption_2"", ""17264::caption_1"", ""14836::caption_3"", ""25165::caption_0"", ""18031::caption_4"", ""25355::caption_3"", ""419::caption_0""]",outside_top_10
openclip,,i2t,30572,30572::caption_2,1,"[""30572::caption_0"", ""30572::caption_1"", ""30572::caption_2"", ""30572::caption_3"", ""30572::caption_4""]","[12, 2, 1, 3, 4]","[""30572::caption_2"", ""30572::caption_1"", ""30572::caption_3"", ""30572::caption_4"", ""27171::caption_4"", ""6304::caption_0"", ""10746::caption_3"", ""18630::caption_2"", ""27171::caption_1"", ""14059::caption_0""]",rank_1
openclip,,i2t,30581,30581::caption_0,1,"[""30581::caption_0"", ""30581::caption_1"", ""30581::caption_2"", ""30581::caption_3"", ""30581::caption_4""]","[1, 34, 2, 887, 139]","[""30581::caption_0"", ""30581::caption_2"", ""2476::caption_1"", ""13892::caption_0"", ""2476::caption_3"", ""10724::caption_1"", ""1089::caption_2"", ""2476::caption_0"", ""1089::caption_0"", ""14585::caption_0""]",rank_1
openclip,,i2t,30632,30632::caption_2,1,"[""30632::caption_0"", ""30632::caption_1"", ""30632::caption_2"", ""30632::caption_3"", ""30632::caption_4""]","[2, 3, 1, 39, 4]","[""30632::caption_2"", ""30632::caption_0"", ""30632::caption_1"", ""30632::caption_4"", ""24520::caption_0"", ""24520::caption_4"", ""22639::caption_2"", ""9896::caption_3"", ""29735::caption_3"", ""2605::caption_3""]",rank_1
openclip,,i2t,30644,30644::caption_0,1,"[""30644::caption_0"", ""30644::caption_1"", ""30644::caption_2"", ""30644::caption_3"", ""30644::caption_4""]","[1, 2, 4, 3, 5]","[""30644::caption_0"", ""30644::caption_1"", ""30644::caption_3"", ""30644::caption_2"", ""30644::caption_4"", ""3115::caption_2"", ""3115::caption_0"", ""3115::caption_4"", ""462::caption_2"", ""26781::caption_1""]",rank_1
openclip,,i2t,30658,30658::caption_1,1,"[""30658::caption_0"", ""30658::caption_1"", ""30658::caption_2"", ""30658::caption_3"", ""30658::caption_4""]","[4, 1, 2, 3, 7]","[""30658::caption_1"", ""30658::caption_2"", ""30658::caption_3"", ""30658::caption_0"", ""21091::caption_1"", ""67::caption_1"", ""30658::caption_4"", ""5387::caption_3"", ""4463::caption_0"", ""21091::caption_2""]",rank_1
openclip,,i2t,30810,30810::caption_0,1,"[""30810::caption_0"", ""30810::caption_1"", ""30810::caption_2"", ""30810::caption_3"", ""30810::caption_4""]","[1, 2, 5, 7, 17]","[""30810::caption_0"", ""30810::caption_1"", ""23606::caption_1"", ""3960::caption_4"", ""30810::caption_2"", ""15159::caption_2"", ""30810::caption_3"", ""20402::caption_3"", ""3960::caption_0"", ""22889::caption_4""]",rank_1
openclip,,i2t,30971,30971::caption_0,2,"[""30971::caption_0"", ""30971::caption_1"", ""30971::caption_2"", ""30971::caption_3"", ""30971::caption_4""]","[2, 381, 30, 97, 31]","[""21671::caption_0"", ""30971::caption_0"", ""6767::caption_2"", ""2283::caption_2"", ""16469::caption_1"", ""10449::caption_0"", ""816::caption_0"", ""1892::caption_2"", ""12993::caption_1"", ""8777::caption_1""]",rank_2_10
openclip,,i2t,30999,30999::caption_0,1,"[""30999::caption_0"", ""30999::caption_1"", ""30999::caption_2"", ""30999::caption_3"", ""30999::caption_4""]","[1, 3, 2, 4, 5]","[""30999::caption_0"", ""30999::caption_2"", ""30999::caption_1"", ""30999::caption_3"", ""30999::caption_4"", ""22261::caption_1"", ""30971::caption_0"", ""22261::caption_2"", ""382::caption_2"", ""26074::caption_1""]",rank_1
openclip,,t2i,67::caption_0,67,1,"[""67""]",[1],"[""67"", ""1523"", ""293"", ""9907"", ""18630"", ""511"", ""26609"", ""16526"", ""12903"", ""12018""]",rank_1
openclip,,t2i,67::caption_1,67,2,"[""67""]",[2],"[""511"", ""67"", ""1523"", ""1520"", ""10219"", ""25866"", ""22827"", ""4480"", ""26923"", ""12903""]",rank_2_10
openclip,,t2i,67::caption_2,67,1,"[""67""]",[1],"[""67"", ""9907"", ""1523"", ""16526"", ""293"", ""12903"", ""26609"", ""511"", ""11497"", ""3836""]",rank_1
openclip,,t2i,67::caption_3,67,1,"[""67""]",[1],"[""67"", ""1523"", ""511"", ""1520"", ""2283"", ""8605"", ""293"", ""27394"", ""18024"", ""26609""]",rank_1
openclip,,t2i,67::caption_4,67,1,"[""67""]",[1],"[""67"", ""1523"", ""2283"", ""511"", ""293"", ""9907"", ""12507"", ""2662"", ""1520"", ""25142""]",rank_1
openclip,,t2i,99::caption_0,99,6,"[""99""]",[6],"[""22295"", ""23657"", ""9858"", ""14904"", ""15465"", ""99"", ""12275"", ""17243"", ""11570"", ""18700""]",rank_2_10
openclip,,t2i,99::caption_1,99,3,"[""99""]",[3],"[""9858"", ""12275"", ""99"", ""22295"", ""816"", ""377"", ""15465"", ""26483"", ""24106"", ""900""]",rank_2_10
openclip,,t2i,99::caption_2,99,1,"[""99""]",[1],"[""99"", ""22295"", ""14904"", ""377"", ""17243"", ""23657"", ""24106"", ""18740"", ""12275"", ""13332""]",rank_1
openclip,,t2i,99::caption_3,99,1,"[""99""]",[1],"[""99"", ""7409"", ""2179"", ""816"", ""9895"", ""12275"", ""24106"", ""19070"", ""28190"", ""19485""]",rank_1
openclip,,t2i,99::caption_4,99,5,"[""99""]",[5],"[""12275"", ""24106"", ""22295"", ""377"", ""99"", ""17243"", ""17713"", ""1351"", ""816"", ""28190""]",rank_2_10
openclip,,t2i,100::caption_0,100,1,"[""100""]",[1],"[""100"", ""7317"", ""21575"", ""4840"", ""20478"", ""6278"", ""21336"", ""15547"", ""15596"", ""9273""]",rank_1
openclip,,t2i,100::caption_1,100,1,"[""100""]",[1],"[""100"", ""7317"", ""20478"", ""21336"", ""21575"", ""22185"", ""22003"", ""12004"", ""15596"", ""27543""]",rank_1
openclip,,t2i,100::caption_2,100,1,"[""100""]",[1],"[""100"", ""7317"", ""15596"", ""21575"", ""4616"", ""23882"", ""27246"", ""20478"", ""20711"", ""11056""]",rank_1
openclip,,t2i,100::caption_3,100,1,"[""100""]",[1],"[""100"", ""15596"", ""7317"", ""21336"", ""20478"", ""23882"", ""21147"", ""4616"", ""23785"", ""30177""]",rank_1
openclip,,t2i,100::caption_4,100,1,"[""100""]",[1],"[""100"", ""7317"", ""15596"", ""21575"", ""21336"", ""20711"", ""27543"", ""21484"", ""7843"", ""20165""]",rank_1
openclip,,t2i,109::caption_0,109,1,"[""109""]",[1],"[""109"", ""14430"", ""18576"", ""28009"", ""21482"", ""19942"", ""29111"", ""25903"", ""25585"", ""10724""]",rank_1
openclip,,t2i,109::caption_1,109,1,"[""109""]",[1],"[""109"", ""3821"", ""13136"", ""18576"", ""28286"", ""27306"", ""12719"", ""26295"", ""12895"", ""2006""]",rank_1
openclip,,t2i,109::caption_2,109,1,"[""109""]",[1],"[""109"", ""12895"", ""3821"", ""18576"", ""10724"", ""19942"", ""28410"", ""14430"", ""21482"", ""11561""]",rank_1
openclip,,t2i,109::caption_3,109,1,"[""109""]",[1],"[""109"", ""18576"", ""28009"", ""3821"", ""28286"", ""2006"", ""13136"", ""14430"", ""25194"", ""12903""]",rank_1
openclip,,t2i,109::caption_4,109,1,"[""109""]",[1],"[""109"", ""4077"", ""17892"", ""12137"", ""3821"", ""12906"", ""27963"", ""22038"", ""14430"", ""17598""]",rank_1
openclip,,t2i,118::caption_0,118,1,"[""118""]",[1],"[""118"", ""3756"", ""1212"", ""2006"", ""7355"", ""28286"", ""16221"", ""6110"", ""8605"", ""25762""]",rank_1
openclip,,t2i,118::caption_1,118,3,"[""118""]",[3],"[""2006"", ""18983"", ""118"", ""7355"", ""28286"", ""8605"", ""3756"", ""8115"", ""16221"", ""24905""]",rank_2_10
openclip,,t2i,118::caption_2,118,5,"[""118""]",[5],"[""1212"", ""3756"", ""7355"", ""28286"", ""118"", ""6110"", ""2006"", ""8605"", ""16221"", ""25762""]",rank_2_10
openclip,,t2i,118::caption_3,118,2,"[""118""]",[2],"[""7355"", ""118"", ""23322"", ""8605"", ""2006"", ""3756"", ""25762"", ""28286"", ""1212"", ""8115""]",rank_2_10
openclip,,t2i,118::caption_4,118,4,"[""118""]",[4],"[""1212"", ""7355"", ""28286"", ""118"", ""6110"", ""3756"", ""22455"", ""7414"", ""8115"", ""25762""]",rank_2_10
openclip,,t2i,161::caption_0,161,1,"[""161""]",[1],"[""161"", ""11960"", ""10557"", ""24960"", ""3434"", ""11056"", ""15547"", ""5108"", ""24755"", ""19915""]",rank_1
openclip,,t2i,161::caption_1,161,1,"[""161""]",[1],"[""161"", ""3434"", ""30485"", ""19915"", ""3836"", ""949"", ""11929"", ""27887"", ""4280"", ""12903""]",rank_1
openclip,,t2i,161::caption_2,161,1,"[""161""]",[1],"[""161"", ""11056"", ""11960"", ""10557"", ""24960"", ""1616"", ""19915"", ""22152"", ""20736"", ""24755""]",rank_1
openclip,,t2i,161::caption_3,161,1,"[""161""]",[1],"[""161"", ""3434"", ""18849"", ""27887"", ""6043"", ""30485"", ""7228"", ""3836"", ""9488"", ""13978""]",rank_1
openclip,,t2i,161::caption_4,161,1,"[""161""]",[1],"[""161"", ""3434"", ""12004"", ""10801"", ""20736"", ""9488"", ""7228"", ""17114"", ""2476"", ""18849""]",rank_1
openclip,,t2i,170::caption_0,170,4,"[""170""]",[4],"[""29637"", ""1182"", ""7151"", ""170"", ""10947"", ""1107"", ""4486"", ""16208"", ""3631"", ""9578""]",rank_2_10
openclip,,t2i,170::caption_1,170,1,"[""170""]",[1],"[""170"", ""1182"", ""29637"", ""7151"", ""9578"", ""10947"", ""4053"", ""4486"", ""1107"", ""6586""]",rank_1
openclip,,t2i,170::caption_2,170,2,"[""170""]",[2],"[""29637"", ""170"", ""1182"", ""7151"", ""10947"", ""4053"", ""1107"", ""4486"", ""16208"", ""3975""]",rank_2_10
openclip,,t2i,170::caption_3,170,9,"[""170""]",[9],"[""10947"", ""7978"", ""9724"", ""15825"", ""9758"", ""1074"", ""3631"", ""29637"", ""170"", ""7151""]",rank_2_10
openclip,,t2i,170::caption_4,170,1,"[""170""]",[1],"[""170"", ""4053"", ""29637"", ""7151"", ""10947"", ""9578"", ""608"", ""6171"", ""4960"", ""6089""]",rank_1
openclip,,t2i,200::caption_0,200,1,"[""200""]",[1],"[""200"", ""19925"", ""27106"", ""7414"", ""12846"", ""14222"", ""9985"", ""15693"", ""1089"", ""3375""]",rank_1
openclip,,t2i,200::caption_1,200,1,"[""200""]",[1],"[""200"", ""19925"", ""7414"", ""2476"", ""9985"", ""3375"", ""1089"", ""15693"", ""762"", ""100""]",rank_1
openclip,,t2i,200::caption_2,200,1,"[""200""]",[1],"[""200"", ""7414"", ""19925"", ""762"", ""2476"", ""9985"", ""14222"", ""1782"", ""100"", ""27106""]",rank_1
openclip,,t2i,200::caption_3,200,1,"[""200""]",[1],"[""200"", ""7414"", ""15693"", ""19925"", ""9985"", ""14291"", ""15574"", ""100"", ""3375"", ""1089""]",rank_1
openclip,,t2i,200::caption_4,200,1,"[""200""]",[1],"[""200"", ""7414"", ""15693"", ""100"", ""14291"", ""9985"", ""30581"", ""19925"", ""762"", ""2476""]",rank_1
openclip,,t2i,203::caption_0,203,1,"[""203""]",[1],"[""203"", ""13332"", ""10014"", ""17475"", ""1351"", ""99"", ""22880"", ""12386"", ""10746"", ""10321""]",rank_1
openclip,,t2i,203::caption_1,203,1,"[""203""]",[1],"[""203"", ""13332"", ""10014"", ""17475"", ""16655"", ""23606"", ""30810"", ""16353"", ""5274"", ""22152""]",rank_1
openclip,,t2i,203::caption_2,203,1,"[""203""]",[1],"[""203"", ""22880"", ""13332"", ""99"", ""10014"", ""10746"", ""17475"", ""2326"", ""16655"", ""16353""]",rank_1
openclip,,t2i,203::caption_3,203,1,"[""203""]",[1],"[""203"", ""23606"", ""17475"", ""10014"", ""22152"", ""29505"", ""12386"", ""16353"", ""2326"", ""10557""]",rank_1
openclip,,t2i,203::caption_4,203,2,"[""203""]",[2],"[""13332"", ""203"", ""16655"", ""22880"", ""10014"", ""30810"", ""5274"", ""16679"", ""16353"", ""19558""]",rank_2_10
openclip,,t2i,257::caption_0,257,1,"[""257""]",[1],"[""257"", ""13671"", ""14918"", ""21612"", ""21147"", ""1089"", ""15889"", ""8555"", ""13978"", ""14743""]",rank_1
openclip,,t2i,257::caption_1,257,1,"[""257""]",[1],"[""257"", ""15889"", ""13671"", ""15204"", ""23283"", ""14743"", ""14842"", ""6282"", ""21147"", ""13978""]",rank_1
openclip,,t2i,257::caption_2,257,1,"[""257""]",[1],"[""257"", ""13671"", ""15889"", ""23945"", ""25942"", ""8555"", ""21612"", ""29872"", ""13779"", ""25902""]",rank_1
openclip,,t2i,257::caption_3,257,2,"[""257""]",[2],"[""15889"", ""257"", ""15204"", ""13671"", ""377"", ""13265"", ""20598"", ""1382"", ""19530"", ""30528""]",rank_2_10
openclip,,t2i,257::caption_4,257,1,"[""257""]",[1],"[""257"", ""15889"", ""14743"", ""13671"", ""15037"", ""6055"", ""3434"", ""16695"", ""3104"", ""30632""]",rank_1
openclip,,t2i,280::caption_0,280,1,"[""280""]",[1],"[""280"", ""30479"", ""4616"", ""11293"", ""4280"", ""30485"", ""1107"", ""17027"", ""23785"", ""3104""]",rank_1
openclip,,t2i,280::caption_1,280,1,"[""280""]",[1],"[""280"", ""30479"", ""4616"", ""1516"", ""4280"", ""3104"", ""8507"", ""1107"", ""30485"", ""17027""]",rank_1
openclip,,t2i,280::caption_2,280,1,"[""280""]",[1],"[""280"", ""30479"", ""4280"", ""11293"", ""19530"", ""4616"", ""16726"", ""18916"", ""8507"", ""12903""]",rank_1
openclip,,t2i,280::caption_3,280,1,"[""280""]",[1],"[""280"", ""30479"", ""4616"", ""3434"", ""13978"", ""16726"", ""11293"", ""4280"", ""8507"", ""19530""]",rank_1
openclip,,t2i,280::caption_4,280,1,"[""280""]",[1],"[""280"", ""30479"", ""11293"", ""4616"", ""30485"", ""19530"", ""4280"", ""13978"", ""1107"", ""12446""]",rank_1
openclip,,t2i,282::caption_0,282,1,"[""282""]",[1],"[""282"", ""13136"", ""28836"", ""26450"", ""15129"", ""11680"", ""370"", ""2274"", ""21612"", ""25942""]",rank_1
openclip,,t2i,282::caption_1,282,1,"[""282""]",[1],"[""282"", ""13136"", ""370"", ""2274"", ""11076"", ""109"", ""17885"", ""28836"", ""11561"", ""11680""]",rank_1
openclip,,t2i,282::caption_2,282,1,"[""282""]",[1],"[""282"", ""13136"", ""26450"", ""27362"", ""15989"", ""12719"", ""28836"", ""370"", ""2274"", ""25778""]",rank_1
openclip,,t2i,282::caption_3,282,2,"[""282""]",[2],"[""13136"", ""282"", ""26450"", ""11680"", ""28836"", ""12719"", ""15989"", ""27362"", ""370"", ""2274""]",rank_2_10
openclip,,t2i,282::caption_4,282,31,"[""282""]",[31],"[""630"", ""15136"", ""13136"", ""3434"", ""13420"", ""14585"", ""1378"", ""24314"", ""28190"", ""26450""]",outside_top_10
openclip,,t2i,293::caption_0,293,1,"[""293""]",[1],"[""293"", ""18959"", ""22182"", ""18024"", ""2145"", ""13673"", ""2605"", ""1523"", ""12903"", ""23785""]",rank_1
openclip,,t2i,293::caption_1,293,1,"[""293""]",[1],"[""293"", ""18959"", ""24568"", ""15582"", ""9734"", ""6791"", ""28787"", ""22182"", ""12903"", ""18024""]",rank_1
openclip,,t2i,293::caption_2,293,1,"[""293""]",[1],"[""293"", ""12903"", ""16412"", ""30385"", ""15582"", ""13597"", ""9907"", ""18959"", ""10792"", ""10497""]",rank_1
openclip,,t2i,293::caption_3,293,1,"[""293""]",[1],"[""293"", ""12903"", ""14247"", ""30385"", ""9734"", ""24568"", ""9907"", ""7843"", ""10792"", ""18959""]",rank_1
openclip,,t2i,293::caption_4,293,1,"[""293""]",[1],"[""293"", ""12903"", ""24614"", ""18024"", ""9896"", ""6257"", ""13447"", ""19882"", ""3979"", ""9907""]",rank_1
openclip,,t2i,301::caption_0,301,2,"[""301""]",[2],"[""8605"", ""301"", ""20402"", ""16632"", ""23499"", ""1365"", ""19558"", ""19731"", ""16650"", ""24045""]",rank_2_10
openclip,,t2i,301::caption_1,301,5,"[""301""]",[5],"[""16632"", ""10449"", ""24045"", ""8605"", ""301"", ""19273"", ""16394"", ""22182"", ""1365"", ""18182""]",rank_2_10
openclip,,t2i,301::caption_2,301,5,"[""301""]",[5],"[""16632"", ""24045"", ""8605"", ""16650"", ""301"", ""12684"", ""12507"", ""19273"", ""1365"", ""19731""]",rank_2_10
openclip,,t2i,301::caption_3,301,65,"[""301""]",[65],"[""10449"", ""24045"", ""16632"", ""26141"", ""24877"", ""19645"", ""22936"", ""25732"", ""1616"", ""18576""]",outside_top_10
openclip,,t2i,301::caption_4,301,26,"[""301""]",[26],"[""26141"", ""12684"", ""24045"", ""26798"", ""19273"", ""19731"", ""12507"", ""16650"", ""1365"", ""16394""]",outside_top_10
openclip,,t2i,322::caption_0,322,22,"[""322""]",[22],"[""22216"", ""3423"", ""14842"", ""5680"", ""28121"", ""14836"", ""3032"", ""16933"", ""1145"", ""6282""]",outside_top_10
openclip,,t2i,322::caption_1,322,1,"[""322""]",[1],"[""322"", ""13285"", ""3032"", ""100"", ""4561"", ""14392"", ""15547"", ""5680"", ""4808"", ""15975""]",rank_1
openclip,,t2i,322::caption_2,322,1,"[""322""]",[1],"[""322"", ""14392"", ""13285"", ""11570"", ""10449"", ""2527"", ""161"", ""1103"", ""14842"", ""9273""]",rank_1
openclip,,t2i,322::caption_3,322,3,"[""322""]",[3],"[""14392"", ""100"", ""322"", ""18692"", ""11570"", ""9895"", ""13285"", ""4561"", ""26141"", ""9985""]",rank_2_10
openclip,,t2i,322::caption_4,322,1,"[""322""]",[1],"[""322"", ""14392"", ""13285"", ""11570"", ""2527"", ""161"", ""1103"", ""10449"", ""14842"", ""19915""]",rank_1
openclip,,t2i,370::caption_0,370,1,"[""370""]",[1],"[""370"", ""282"", ""13788"", ""15851"", ""28366"", ""1995"", ""13136"", ""10497"", ""17892"", ""1089""]",rank_1
openclip,,t2i,370::caption_1,370,1,"[""370""]",[1],"[""370"", ""282"", ""10497"", ""28366"", ""7044"", ""1995"", ""15851"", ""13788"", ""27731"", ""16653""]",rank_1
openclip,,t2i,370::caption_2,370,1,"[""370""]",[1],"[""370"", ""16695"", ""282"", ""7044"", ""257"", ""21612"", ""15129"", ""15851"", ""10497"", ""13671""]",rank_1
openclip,,t2i,370::caption_3,370,1,"[""370""]",[1],"[""370"", ""16695"", ""16653"", ""10497"", ""7044"", ""3203"", ""13788"", ""18959"", ""3085"", ""24960""]",rank_1
openclip,,t2i,370::caption_4,370,1,"[""370""]",[1],"[""370"", ""282"", ""1995"", ""8115"", ""16653"", ""6257"", ""22455"", ""28366"", ""1523"", ""14059""]",rank_1
openclip,,t2i,377::caption_0,377,1,"[""377""]",[1],"[""377"", ""18905"", ""19558"", ""24877"", ""16552"", ""15994"", ""10449"", ""2145"", ""16632"", ""12449""]",rank_1
openclip,,t2i,377::caption_1,377,4,"[""377""]",[4],"[""24877"", ""18182"", ""19645"", ""377"", ""23194"", ""27963"", ""10449"", ""22936"", ""15994"", ""6143""]",rank_2_10
openclip,,t2i,377::caption_2,377,2,"[""377""]",[2],"[""23194"", ""377"", ""7044"", ""25007"", ""21671"", ""14842"", ""30040"", ""24217"", ""18959"", ""7843""]",rank_2_10
openclip,,t2i,377::caption_3,377,1,"[""377""]",[1],"[""377"", ""816"", ""13114"", ""24877"", ""19645"", ""22916"", ""24106"", ""27246"", ""23194"", ""21671""]",rank_1
openclip,,t2i,377::caption_4,377,2,"[""377""]",[2],"[""24877"", ""377"", ""22936"", ""10449"", ""23194"", ""20166"", ""22916"", ""6143"", ""12449"", ""16552""]",rank_2_10
openclip,,t2i,382::caption_0,382,1,"[""382""]",[1],"[""382"", ""7843"", ""7723"", ""6282"", ""7283"", ""30971"", ""21575"", ""6278"", ""17749"", ""301""]",rank_1
openclip,,t2i,382::caption_1,382,1,"[""382""]",[1],"[""382"", ""7608"", ""12903"", ""13673"", ""21678"", ""6278"", ""6282"", ""10792"", ""22185"", ""30999""]",rank_1
openclip,,t2i,382::caption_2,382,10,"[""382""]",[10],"[""13673"", ""6278"", ""30999"", ""293"", ""12903"", ""6318"", ""14247"", ""3566"", ""11497"", ""382""]",rank_2_10
openclip,,t2i,382::caption_3,382,2,"[""382""]",[2],"[""6282"", ""382"", ""6278"", ""20098"", ""11036"", ""23151"", ""22185"", ""12903"", ""100"", ""13673""]",rank_2_10
openclip,,t2i,382::caption_4,382,3,"[""382""]",[3],"[""19070"", ""12903"", ""382"", ""6902"", ""6278"", ""22216"", ""6282"", ""7044"", ""7454"", ""13673""]",rank_2_10
openclip,,t2i,387::caption_0,387,2,"[""387""]",[2],"[""16632"", ""387"", ""26141"", ""12507"", ""2326"", ""2256"", ""293"", ""16650"", ""28007"", ""24045""]",rank_2_10
openclip,,t2i,387::caption_1,387,1,"[""387""]",[1],"[""387"", ""26141"", ""28007"", ""24045"", ""2326"", ""16632"", ""19273"", ""18182"", ""25993"", ""12507""]",rank_1
openclip,,t2i,387::caption_2,387,1,"[""387""]",[1],"[""387"", ""12507"", ""26141"", ""2326"", ""16632"", ""26798"", ""2256"", ""5108"", ""18630"", ""16394""]",rank_1
openclip,,t2i,387::caption_3,387,3,"[""387""]",[3],"[""4768"", ""17592"", ""387"", ""26798"", ""28007"", ""20146"", ""15465"", ""9858"", ""18182"", ""13347""]",rank_2_10
openclip,,t2i,387::caption_4,387,1,"[""387""]",[1],"[""387"", ""2326"", ""26141"", ""17302"", ""19645"", ""4351"", ""10449"", ""2256"", ""16632"", ""12507""]",rank_1
openclip,,t2i,390::caption_0,390,1,"[""390""]",[1],"[""390"", ""7843"", ""26841"", ""19070"", ""3115"", ""7454"", ""21575"", ""27697"", ""29598"", ""3566""]",rank_1
openclip,,t2i,390::caption_1,390,1,"[""390""]",[1],"[""390"", ""293"", ""30385"", ""21625"", ""16933"", ""9079"", ""16590"", ""23476"", ""29598"", ""23219""]",rank_1
openclip,,t2i,390::caption_2,390,7,"[""390""]",[7],"[""28126"", ""20853"", ""1478"", ""5515"", ""21336"", ""21625"", ""390"", ""20284"", ""3566"", ""293""]",rank_2_10
openclip,,t2i,390::caption_3,390,1,"[""390""]",[1],"[""390"", ""1478"", ""23219"", ""26841"", ""293"", ""21625"", ""9079"", ""16933"", ""17216"", ""3510""]",rank_1
openclip,,t2i,390::caption_4,390,5,"[""390""]",[5],"[""382"", ""13673"", ""23868"", ""6902"", ""390"", ""21575"", ""12004"", ""6278"", ""14842"", ""20284""]",rank_2_10
openclip,,t2i,419::caption_0,419,1,"[""419""]",[1],"[""419"", ""18031"", ""900"", ""12595"", ""4072"", ""4917"", ""7382"", ""29574"", ""19070"", ""21575""]",rank_1
openclip,,t2i,419::caption_1,419,1,"[""419""]",[1],"[""419"", ""21575"", ""7421"", ""19969"", ""4917"", ""900"", ""21414"", ""382"", ""4840"", ""15638""]",rank_1
openclip,,t2i,419::caption_2,419,1,"[""419""]",[1],"[""419"", ""900"", ""18031"", ""28169"", ""30533"", ""29574"", ""15506"", ""12595"", ""7421"", ""12521""]",rank_1
openclip,,t2i,419::caption_3,419,1,"[""419""]",[1],"[""419"", ""900"", ""21575"", ""15159"", ""4917"", ""18031"", ""7382"", ""4072"", ""4840"", ""25903""]",rank_1
openclip,,t2i,419::caption_4,419,1,"[""419""]",[1],"[""419"", ""900"", ""19070"", ""4072"", ""18031"", ""15159"", ""3115"", ""7382"", ""390"", ""22738""]",rank_1
openclip,,t2i,422::caption_0,422,2,"[""422""]",[2],"[""21221"", ""422"", ""22736"", ""23283"", ""3836"", ""17027"", ""6666"", ""1754"", ""4054"", ""12903""]",rank_2_10
openclip,,t2i,422::caption_1,422,1,"[""422""]",[1],"[""422"", ""21221"", ""22736"", ""26186"", ""19165"", ""1212"", ""23283"", ""13668"", ""30485"", ""3848""]",rank_1
openclip,,t2i,422::caption_2,422,1,"[""422""]",[1],"[""422"", ""21221"", ""22736"", ""17027"", ""23283"", ""22639"", ""1212"", ""13265"", ""8605"", ""3848""]",rank_1
openclip,,t2i,422::caption_3,422,1,"[""422""]",[1],"[""422"", ""22736"", ""23283"", ""21221"", ""1212"", ""13265"", ""27508"", ""8605"", ""21147"", ""19875""]",rank_1
openclip,,t2i,422::caption_4,422,2,"[""422""]",[2],"[""21221"", ""422"", ""22736"", ""1754"", ""3836"", ""26186"", ""23283"", ""1746"", ""6666"", ""1107""]",rank_2_10
openclip,,t2i,462::caption_0,462,1,"[""462""]",[1],"[""462"", ""15506"", ""15547"", ""3510"", ""16933"", ""25295"", ""19905"", ""382"", ""13673"", ""21414""]",rank_1
openclip,,t2i,462::caption_1,462,1,"[""462""]",[1],"[""462"", ""25208"", ""3304"", ""21308"", ""15506"", ""15547"", ""11838"", ""382"", ""100"", ""29272""]",rank_1
openclip,,t2i,462::caption_2,462,2,"[""462""]",[2],"[""15506"", ""462"", ""3510"", ""27717"", ""30644"", ""25552"", ""10081"", ""419"", ""28169"", ""29436""]",rank_2_10
openclip,,t2i,462::caption_3,462,3,"[""462""]",[3],"[""25208"", ""21308"", ""462"", ""11838"", ""24755"", ""9985"", ""22099"", ""10885"", ""15800"", ""17410""]",rank_2_10
openclip,,t2i,462::caption_4,462,4,"[""462""]",[4],"[""843"", ""15800"", ""9985"", ""462"", ""11838"", ""18956"", ""29640"", ""25208"", ""15506"", ""21308""]",rank_2_10
openclip,,t2i,478::caption_0,478,1,"[""478""]",[1],"[""478"", ""15159"", ""16655"", ""5073"", ""1365"", ""4768"", ""25732"", ""17914"", ""22038"", ""21913""]",rank_1
