model,seed,direction,query_id,positive_id,positive_rank,all_positive_ids,all_positive_ranks,top10_retrieved_ids,partition
c4_seed_42,42,i2t,25866,25866::caption_3,2,"[""25866::caption_0"", ""25866::caption_1"", ""25866::caption_2"", ""25866::caption_3"", ""25866::caption_4""]","[153, 630, 11, 2, 1111]","[""10219::caption_3"", ""25866::caption_3"", ""25006::caption_3"", ""25006::caption_1"", ""13943::caption_2"", ""21130::caption_1"", ""21130::caption_4"", ""21130::caption_2"", ""13943::caption_1"", ""25006::caption_0""]",rank_2_10
c4_seed_42,42,i2t,25883,25883::caption_2,1,"[""25883::caption_0"", ""25883::caption_1"", ""25883::caption_2"", ""25883::caption_3"", ""25883::caption_4""]","[19, 4, 1, 3, 2]","[""25883::caption_2"", ""25883::caption_4"", ""25883::caption_3"", ""25883::caption_1"", ""478::caption_2"", ""25732::caption_1"", ""9151::caption_4"", ""26141::caption_1"", ""22889::caption_4"", ""478::caption_0""]",rank_1
c4_seed_42,42,i2t,25902,25902::caption_3,2,"[""25902::caption_0"", ""25902::caption_1"", ""25902::caption_2"", ""25902::caption_3"", ""25902::caption_4""]","[142, 146, 6, 2, 248]","[""20361::caption_4"", ""25902::caption_3"", ""11056::caption_2"", ""5162::caption_0"", ""20361::caption_0"", ""25902::caption_2"", ""23998::caption_1"", ""21371::caption_0"", ""24649::caption_0"", ""1081::caption_0""]",rank_2_10
c4_seed_42,42,i2t,25903,25903::caption_3,1,"[""25903::caption_0"", ""25903::caption_1"", ""25903::caption_2"", ""25903::caption_3"", ""25903::caption_4""]","[2, 4, 5, 1, 3]","[""25903::caption_3"", ""25903::caption_0"", ""25903::caption_4"", ""25903::caption_1"", ""25903::caption_2"", ""11710::caption_0"", ""18031::caption_1"", ""109::caption_0"", ""17302::caption_1"", ""12202::caption_4""]",rank_1
c4_seed_42,42,i2t,25907,25907::caption_2,1,"[""25907::caption_0"", ""25907::caption_1"", ""25907::caption_2"", ""25907::caption_3"", ""25907::caption_4""]","[6, 4, 1, 3, 2]","[""25907::caption_2"", ""25907::caption_4"", ""25907::caption_3"", ""25907::caption_1"", ""24574::caption_3"", ""25907::caption_0"", ""5808::caption_3"", ""27171::caption_2"", ""5576::caption_0"", ""13876::caption_1""]",rank_1
c4_seed_42,42,i2t,25942,25942::caption_0,1,"[""25942::caption_0"", ""25942::caption_1"", ""25942::caption_2"", ""25942::caption_3"", ""25942::caption_4""]","[1, 17, 2, 8, 27]","[""25942::caption_0"", ""25942::caption_2"", ""21612::caption_0"", ""13788::caption_0"", ""21612::caption_4"", ""13892::caption_2"", ""13892::caption_0"", ""25942::caption_3"", ""13892::caption_4"", ""15851::caption_1""]",rank_1
c4_seed_42,42,i2t,25993,25993::caption_1,1,"[""25993::caption_0"", ""25993::caption_1"", ""25993::caption_2"", ""25993::caption_3"", ""25993::caption_4""]","[2, 1, 4, 3, 5]","[""25993::caption_1"", ""25993::caption_0"", ""25993::caption_3"", ""25993::caption_2"", ""25993::caption_4"", ""9272::caption_1"", ""9272::caption_2"", ""9272::caption_3"", ""2179::caption_1"", ""9272::caption_0""]",rank_1
c4_seed_42,42,i2t,26019,26019::caption_4,1,"[""26019::caption_0"", ""26019::caption_1"", ""26019::caption_2"", ""26019::caption_3"", ""26019::caption_4""]","[8, 3, 12, 2, 1]","[""26019::caption_4"", ""26019::caption_3"", ""26019::caption_1"", ""7330::caption_4"", ""1727::caption_1"", ""7330::caption_3"", ""18622::caption_4"", ""26019::caption_0"", ""10724::caption_3"", ""15582::caption_4""]",rank_1
c4_seed_42,42,i2t,26074,26074::caption_1,1,"[""26074::caption_0"", ""26074::caption_1"", ""26074::caption_2"", ""26074::caption_3"", ""26074::caption_4""]","[8, 1, 28, 13, 4]","[""26074::caption_1"", ""6278::caption_2"", ""23151::caption_0"", ""26074::caption_4"", ""16414::caption_2"", ""14247::caption_4"", ""16414::caption_0"", ""26074::caption_0"", ""18959::caption_2"", ""16175::caption_3""]",rank_1
c4_seed_42,42,i2t,26141,26141::caption_1,1,"[""26141::caption_0"", ""26141::caption_1"", ""26141::caption_2"", ""26141::caption_3"", ""26141::caption_4""]","[10, 1, 26, 2, 8]","[""26141::caption_1"", ""26141::caption_3"", ""16632::caption_2"", ""12507::caption_4"", ""24490::caption_0"", ""12507::caption_3"", ""27560::caption_2"", ""26141::caption_4"", ""16632::caption_3"", ""26141::caption_0""]",rank_1
c4_seed_42,42,i2t,26161,26161::caption_2,1,"[""26161::caption_0"", ""26161::caption_1"", ""26161::caption_2"", ""26161::caption_3"", ""26161::caption_4""]","[9, 4, 1, 5, 3]","[""26161::caption_2"", ""14029::caption_4"", ""26161::caption_4"", ""26161::caption_1"", ""26161::caption_3"", ""28076::caption_3"", ""12812::caption_4"", ""14913::caption_0"", ""26161::caption_0"", ""29281::caption_3""]",rank_1
c4_seed_42,42,i2t,26186,26186::caption_3,1,"[""26186::caption_0"", ""26186::caption_1"", ""26186::caption_2"", ""26186::caption_3"", ""26186::caption_4""]","[4, 5, 126, 1, 7]","[""26186::caption_3"", ""12075::caption_1"", ""12075::caption_4"", ""26186::caption_0"", ""26186::caption_1"", ""7843::caption_0"", ""26186::caption_4"", ""3529::caption_4"", ""12075::caption_3"", ""1892::caption_2""]",rank_1
c4_seed_42,42,i2t,26253,26253::caption_4,1,"[""26253::caption_0"", ""26253::caption_1"", ""26253::caption_2"", ""26253::caption_3"", ""26253::caption_4""]","[2, 19, 5, 44, 1]","[""26253::caption_4"", ""26253::caption_0"", ""7978::caption_1"", ""10084::caption_1"", ""26253::caption_2"", ""8107::caption_2"", ""7978::caption_3"", ""9724::caption_0"", ""12467::caption_3"", ""7978::caption_4""]",rank_1
c4_seed_42,42,i2t,26268,26268::caption_2,2,"[""26268::caption_0"", ""26268::caption_1"", ""26268::caption_2"", ""26268::caption_3"", ""26268::caption_4""]","[81, 38, 2, 212, 49]","[""29589::caption_0"", ""26268::caption_2"", ""28435::caption_2"", ""29589::caption_2"", ""12784::caption_1"", ""20129::caption_1"", ""18126::caption_4"", ""11190::caption_0"", ""18952::caption_2"", ""4077::caption_4""]",rank_2_10
c4_seed_42,42,i2t,26295,26295::caption_4,1,"[""26295::caption_0"", ""26295::caption_1"", ""26295::caption_2"", ""26295::caption_3"", ""26295::caption_4""]","[2, 7, 5, 3, 1]","[""26295::caption_4"", ""26295::caption_0"", ""26295::caption_3"", ""14430::caption_2"", ""26295::caption_2"", ""3821::caption_0"", ""26295::caption_1"", ""12895::caption_1"", ""17892::caption_0"", ""18760::caption_2""]",rank_1
c4_seed_42,42,i2t,26316,26316::caption_3,1,"[""26316::caption_0"", ""26316::caption_1"", ""26316::caption_2"", ""26316::caption_3"", ""26316::caption_4""]","[2, 3, 72, 1, 4]","[""26316::caption_3"", ""26316::caption_0"", ""26316::caption_1"", ""26316::caption_4"", ""17828::caption_3"", ""8777::caption_3"", ""1740::caption_4"", ""17835::caption_4"", ""16590::caption_0"", ""24568::caption_3""]",rank_1
c4_seed_42,42,i2t,26335,26335::caption_0,11,"[""26335::caption_0"", ""26335::caption_1"", ""26335::caption_2"", ""26335::caption_3"", ""26335::caption_4""]","[11, 74, 233, 41, 17]","[""13760::caption_2"", ""13760::caption_3"", ""13760::caption_1"", ""13760::caption_4"", ""10530::caption_4"", ""15329::caption_3"", ""23598::caption_2"", ""12811::caption_3"", ""22738::caption_2"", ""10530::caption_0""]",outside_top_10
c4_seed_42,42,i2t,26389,26389::caption_3,1,"[""26389::caption_0"", ""26389::caption_1"", ""26389::caption_2"", ""26389::caption_3"", ""26389::caption_4""]","[3, 2, 10, 1, 4]","[""26389::caption_3"", ""26389::caption_1"", ""26389::caption_0"", ""26389::caption_4"", ""24574::caption_1"", ""3547::caption_3"", ""24574::caption_3"", ""5073::caption_4"", ""25732::caption_3"", ""26389::caption_2""]",rank_1
c4_seed_42,42,i2t,26416,26416::caption_4,1,"[""26416::caption_0"", ""26416::caption_1"", ""26416::caption_2"", ""26416::caption_3"", ""26416::caption_4""]","[4, 2, 5, 3, 1]","[""26416::caption_4"", ""26416::caption_1"", ""26416::caption_3"", ""26416::caption_0"", ""26416::caption_2"", ""21128::caption_0"", ""9151::caption_3"", ""17929::caption_3"", ""9151::caption_0"", ""9151::caption_4""]",rank_1
c4_seed_42,42,i2t,26450,26450::caption_0,1,"[""26450::caption_0"", ""26450::caption_1"", ""26450::caption_2"", ""26450::caption_3"", ""26450::caption_4""]","[1, 2, 4, 5, 6]","[""26450::caption_0"", ""26450::caption_1"", ""11680::caption_0"", ""26450::caption_2"", ""26450::caption_3"", ""26450::caption_4"", ""13136::caption_2"", ""11680::caption_1"", ""11680::caption_2"", ""13136::caption_1""]",rank_1
c4_seed_42,42,i2t,26463,26463::caption_4,1,"[""26463::caption_0"", ""26463::caption_1"", ""26463::caption_2"", ""26463::caption_3"", ""26463::caption_4""]","[5, 6, 3, 2, 1]","[""26463::caption_4"", ""26463::caption_3"", ""26463::caption_2"", ""29735::caption_2"", ""26463::caption_0"", ""26463::caption_1"", ""11424::caption_2"", ""27930::caption_1"", ""29735::caption_0"", ""29735::caption_1""]",rank_1
c4_seed_42,42,i2t,26483,26483::caption_2,1,"[""26483::caption_0"", ""26483::caption_1"", ""26483::caption_2"", ""26483::caption_3"", ""26483::caption_4""]","[2, 3, 1, 4, 5]","[""26483::caption_2"", ""26483::caption_0"", ""26483::caption_1"", ""26483::caption_3"", ""26483::caption_4"", ""10244::caption_2"", ""14392::caption_3"", ""21717::caption_3"", ""13285::caption_2"", ""23998::caption_1""]",rank_1
c4_seed_42,42,i2t,26578,26578::caption_3,1,"[""26578::caption_0"", ""26578::caption_1"", ""26578::caption_2"", ""26578::caption_3"", ""26578::caption_4""]","[5, 2, 56, 1, 57]","[""26578::caption_3"", ""26578::caption_1"", ""21727::caption_4"", ""20483::caption_0"", ""26578::caption_0"", ""21727::caption_3"", ""11564::caption_0"", ""27101::caption_1"", ""11564::caption_3"", ""2968::caption_2""]",rank_1
c4_seed_42,42,i2t,26609,26609::caption_2,9,"[""26609::caption_0"", ""26609::caption_1"", ""26609::caption_2"", ""26609::caption_3"", ""26609::caption_4""]","[15, 203, 9, 1387, 21]","[""2283::caption_3"", ""2283::caption_4"", ""67::caption_3"", ""511::caption_1"", ""2283::caption_2"", ""2283::caption_0"", ""16653::caption_4"", ""10219::caption_2"", ""26609::caption_2"", ""67::caption_1""]",rank_2_10
c4_seed_42,42,i2t,26632,26632::caption_4,2,"[""26632::caption_0"", ""26632::caption_1"", ""26632::caption_2"", ""26632::caption_3"", ""26632::caption_4""]","[14, 53, 60, 15, 2]","[""12521::caption_3"", ""26632::caption_4"", ""26268::caption_2"", ""4494::caption_0"", ""4561::caption_1"", ""18952::caption_2"", ""12784::caption_1"", ""18692::caption_2"", ""4605::caption_0"", ""13114::caption_0""]",rank_2_10
c4_seed_42,42,i2t,26673,26673::caption_0,1,"[""26673::caption_0"", ""26673::caption_1"", ""26673::caption_2"", ""26673::caption_3"", ""26673::caption_4""]","[1, 5, 2, 3, 4]","[""26673::caption_0"", ""26673::caption_2"", ""26673::caption_3"", ""26673::caption_4"", ""26673::caption_1"", ""13876::caption_4"", ""16726::caption_3"", ""16134::caption_3"", ""13876::caption_3"", ""16221::caption_0""]",rank_1
c4_seed_42,42,i2t,26756,26756::caption_0,1,"[""26756::caption_0"", ""26756::caption_1"", ""26756::caption_2"", ""26756::caption_3"", ""26756::caption_4""]","[1, 7, 5, 70, 2]","[""26756::caption_0"", ""26756::caption_4"", ""7228::caption_4"", ""16799::caption_4"", ""26756::caption_2"", ""16799::caption_0"", ""26756::caption_1"", ""18384::caption_0"", ""7228::caption_3"", ""13876::caption_3""]",rank_1
c4_seed_42,42,i2t,26781,26781::caption_0,1,"[""26781::caption_0"", ""26781::caption_1"", ""26781::caption_2"", ""26781::caption_3"", ""26781::caption_4""]","[1, 2, 4, 28, 491]","[""26781::caption_0"", ""26781::caption_1"", ""17302::caption_1"", ""26781::caption_2"", ""30644::caption_1"", ""26141::caption_2"", ""30644::caption_4"", ""30310::caption_3"", ""27357::caption_3"", ""28215::caption_2""]",rank_1
c4_seed_42,42,i2t,26791,26791::caption_0,1,"[""26791::caption_0"", ""26791::caption_1"", ""26791::caption_2"", ""26791::caption_3"", ""26791::caption_4""]","[1, 708, 61, 80, 129]","[""26791::caption_0"", ""29839::caption_2"", ""22213::caption_0"", ""7979::caption_4"", ""9451::caption_0"", ""11056::caption_2"", ""23693::caption_4"", ""23038::caption_1"", ""29095::caption_0"", ""14887::caption_2""]",rank_1
c4_seed_42,42,i2t,26798,26798::caption_0,1,"[""26798::caption_0"", ""26798::caption_1"", ""26798::caption_2"", ""26798::caption_3"", ""26798::caption_4""]","[1, 68, 544, 39, 102]","[""26798::caption_0"", ""26141::caption_2"", ""16632::caption_2"", ""27357::caption_1"", ""26141::caption_0"", ""12202::caption_1"", ""30644::caption_1"", ""30310::caption_3"", ""30644::caption_4"", ""16632::caption_3""]",rank_1
c4_seed_42,42,i2t,26811,26811::caption_0,26,"[""26811::caption_0"", ""26811::caption_1"", ""26811::caption_2"", ""26811::caption_3"", ""26811::caption_4""]","[26, 163, 258, 225, 245]","[""14686::caption_3"", ""14686::caption_4"", ""14686::caption_1"", ""10219::caption_2"", ""10219::caption_0"", ""30971::caption_2"", ""14686::caption_0"", ""29111::caption_2"", ""11244::caption_0"", ""17892::caption_1""]",outside_top_10
c4_seed_42,42,i2t,26841,26841::caption_1,11,"[""26841::caption_0"", ""26841::caption_1"", ""26841::caption_2"", ""26841::caption_3"", ""26841::caption_4""]","[27, 11, 134, 386, 32]","[""24490::caption_1"", ""19441::caption_3"", ""2145::caption_3"", ""8268::caption_1"", ""22477::caption_4"", ""7330::caption_4"", ""22736::caption_1"", ""30188::caption_1"", ""19905::caption_2"", ""16394::caption_2""]",outside_top_10
c4_seed_42,42,i2t,26923,26923::caption_2,1,"[""26923::caption_0"", ""26923::caption_1"", ""26923::caption_2"", ""26923::caption_3"", ""26923::caption_4""]","[5, 4, 1, 14, 2]","[""26923::caption_2"", ""26923::caption_4"", ""1520::caption_1"", ""26923::caption_1"", ""26923::caption_0"", ""16552::caption_1"", ""4480::caption_1"", ""14210::caption_1"", ""27606::caption_0"", ""6533::caption_3""]",rank_1
c4_seed_42,42,i2t,27001,27001::caption_4,4,"[""27001::caption_0"", ""27001::caption_1"", ""27001::caption_2"", ""27001::caption_3"", ""27001::caption_4""]","[6, 143, 15, 8, 4]","[""30149::caption_0"", ""23721::caption_4"", ""23721::caption_3"", ""27001::caption_4"", ""23721::caption_2"", ""27001::caption_0"", ""18504::caption_4"", ""27001::caption_3"", ""30149::caption_3"", ""23721::caption_1""]",rank_2_10
c4_seed_42,42,i2t,27101,27101::caption_1,1,"[""27101::caption_0"", ""27101::caption_1"", ""27101::caption_2"", ""27101::caption_3"", ""27101::caption_4""]","[54, 1, 12, 131, 223]","[""27101::caption_1"", ""16917::caption_1"", ""24443::caption_3"", ""29111::caption_3"", ""27732::caption_3"", ""2388::caption_0"", ""24877::caption_4"", ""26923::caption_3"", ""17302::caption_0"", ""29111::caption_0""]",rank_1
c4_seed_42,42,i2t,27106,27106::caption_1,1,"[""27106::caption_0"", ""27106::caption_1"", ""27106::caption_2"", ""27106::caption_3"", ""27106::caption_4""]","[3, 1, 2, 8, 10]","[""27106::caption_1"", ""27106::caption_2"", ""27106::caption_0"", ""19925::caption_3"", ""5477::caption_1"", ""12846::caption_2"", ""12846::caption_3"", ""27106::caption_3"", ""20439::caption_0"", ""27106::caption_4""]",rank_1
c4_seed_42,42,i2t,27126,27126::caption_4,1,"[""27126::caption_0"", ""27126::caption_1"", ""27126::caption_2"", ""27126::caption_3"", ""27126::caption_4""]","[2, 188, 4, 3, 1]","[""27126::caption_4"", ""27126::caption_0"", ""27126::caption_3"", ""27126::caption_2"", ""21639::caption_4"", ""24045::caption_4"", ""12507::caption_2"", ""11208::caption_2"", ""8194::caption_4"", ""11929::caption_0""]",rank_1
c4_seed_42,42,i2t,27171,27171::caption_0,1,"[""27171::caption_0"", ""27171::caption_1"", ""27171::caption_2"", ""27171::caption_3"", ""27171::caption_4""]","[1, 2, 41, 46, 4]","[""27171::caption_0"", ""27171::caption_1"", ""2388::caption_3"", ""27171::caption_4"", ""10081::caption_4"", ""6533::caption_4"", ""6063::caption_3"", ""2388::caption_0"", ""18464::caption_3"", ""30644::caption_3""]",rank_1
c4_seed_42,42,i2t,27204,27204::caption_2,1,"[""27204::caption_0"", ""27204::caption_1"", ""27204::caption_2"", ""27204::caption_3"", ""27204::caption_4""]","[9, 2035, 1, 28, 86]","[""27204::caption_2"", ""22326::caption_3"", ""26463::caption_1"", ""3510::caption_1"", ""15795::caption_3"", ""293::caption_3"", ""22326::caption_2"", ""22326::caption_1"", ""27204::caption_0"", ""19141::caption_1""]",rank_1
c4_seed_42,42,i2t,27217,27217::caption_2,5,"[""27217::caption_0"", ""27217::caption_1"", ""27217::caption_2"", ""27217::caption_3"", ""27217::caption_4""]","[135, 21, 5, 37, 649]","[""30199::caption_0"", ""30199::caption_2"", ""15733::caption_4"", ""28058::caption_4"", ""27217::caption_2"", ""6049::caption_2"", ""30199::caption_1"", ""15733::caption_1"", ""10219::caption_2"", ""15733::caption_2""]",rank_2_10
c4_seed_42,42,i2t,27246,27246::caption_3,3,"[""27246::caption_0"", ""27246::caption_1"", ""27246::caption_2"", ""27246::caption_3"", ""27246::caption_4""]","[9, 7, 15, 3, 8]","[""27399::caption_0"", ""20146::caption_3"", ""27246::caption_3"", ""19956::caption_1"", ""24925::caption_3"", ""9496::caption_0"", ""27246::caption_1"", ""27246::caption_4"", ""27246::caption_0"", ""24819::caption_2""]",rank_2_10
c4_seed_42,42,i2t,27306,27306::caption_4,1,"[""27306::caption_0"", ""27306::caption_1"", ""27306::caption_2"", ""27306::caption_3"", ""27306::caption_4""]","[5, 3, 294, 149, 1]","[""27306::caption_4"", ""22880::caption_1"", ""27306::caption_1"", ""22880::caption_3"", ""27306::caption_0"", ""22880::caption_0"", ""22880::caption_4"", ""9496::caption_0"", ""22880::caption_2"", ""10557::caption_3""]",rank_1
c4_seed_42,42,i2t,27310,27310::caption_0,4,"[""27310::caption_0"", ""27310::caption_1"", ""27310::caption_2"", ""27310::caption_3"", ""27310::caption_4""]","[4, 307, 10, 80, 18]","[""13059::caption_2"", ""28590::caption_1"", ""12684::caption_1"", ""27310::caption_0"", ""20166::caption_3"", ""18959::caption_3"", ""19180::caption_4"", ""20166::caption_0"", ""22872::caption_0"", ""27310::caption_2""]",rank_2_10
c4_seed_42,42,i2t,27357,27357::caption_1,1,"[""27357::caption_0"", ""27357::caption_1"", ""27357::caption_2"", ""27357::caption_3"", ""27357::caption_4""]","[8, 1, 3, 9, 21]","[""27357::caption_1"", ""1162::caption_3"", ""27357::caption_2"", ""18890::caption_3"", ""26141::caption_0"", ""20878::caption_1"", ""26141::caption_2"", ""27357::caption_0"", ""27357::caption_3"", ""30572::caption_4""]",rank_1
c4_seed_42,42,i2t,27362,27362::caption_1,1,"[""27362::caption_0"", ""27362::caption_1"", ""27362::caption_2"", ""27362::caption_3"", ""27362::caption_4""]","[14, 1, 3, 26, 9]","[""27362::caption_1"", ""28836::caption_0"", ""27362::caption_2"", ""12906::caption_3"", ""25778::caption_2"", ""2274::caption_2"", ""12906::caption_2"", ""28836::caption_2"", ""27362::caption_4"", ""25778::caption_4""]",rank_1
c4_seed_42,42,i2t,27381,27381::caption_1,5,"[""27381::caption_0"", ""27381::caption_1"", ""27381::caption_2"", ""27381::caption_3"", ""27381::caption_4""]","[63, 5, 35, 130, 267]","[""17683::caption_0"", ""23998::caption_2"", ""1168::caption_1"", ""5808::caption_4"", ""27381::caption_1"", ""28787::caption_3"", ""17683::caption_3"", ""27217::caption_3"", ""20853::caption_2"", ""25165::caption_0""]",rank_2_10
c4_seed_42,42,i2t,27394,27394::caption_4,1,"[""27394::caption_0"", ""27394::caption_1"", ""27394::caption_2"", ""27394::caption_3"", ""27394::caption_4""]","[4, 8, 3, 5, 1]","[""27394::caption_4"", ""1523::caption_3"", ""27394::caption_2"", ""27394::caption_0"", ""27394::caption_3"", ""2283::caption_1"", ""2283::caption_2"", ""27394::caption_1"", ""29614::caption_0"", ""25547::caption_1""]",rank_1
c4_seed_42,42,i2t,27399,27399::caption_4,1,"[""27399::caption_0"", ""27399::caption_1"", ""27399::caption_2"", ""27399::caption_3"", ""27399::caption_4""]","[2, 9, 16, 133, 1]","[""27399::caption_4"", ""27399::caption_0"", ""24877::caption_1"", ""24877::caption_2"", ""24395::caption_0"", ""377::caption_4"", ""18464::caption_2"", ""9496::caption_0"", ""27399::caption_1"", ""12275::caption_3""]",rank_1
c4_seed_42,42,i2t,27478,27478::caption_1,1,"[""27478::caption_0"", ""27478::caption_1"", ""27478::caption_2"", ""27478::caption_3"", ""27478::caption_4""]","[121, 1, 4, 6, 15]","[""27478::caption_1"", ""22811::caption_0"", ""22811::caption_2"", ""27478::caption_2"", ""1782::caption_1"", ""27478::caption_3"", ""1782::caption_0"", ""4616::caption_4"", ""22811::caption_4"", ""282::caption_4""]",rank_1
c4_seed_42,42,i2t,27508,27508::caption_1,1,"[""27508::caption_0"", ""27508::caption_1"", ""27508::caption_2"", ""27508::caption_3"", ""27508::caption_4""]","[4, 1, 2, 12, 3]","[""27508::caption_1"", ""27508::caption_2"", ""27508::caption_4"", ""27508::caption_0"", ""3104::caption_4"", ""16799::caption_0"", ""16799::caption_2"", ""16799::caption_3"", ""6230::caption_2"", ""27126::caption_2""]",rank_1
c4_seed_42,42,i2t,27518,27518::caption_2,1,"[""27518::caption_0"", ""27518::caption_1"", ""27518::caption_2"", ""27518::caption_3"", ""27518::caption_4""]","[2, 4, 1, 3, 9]","[""27518::caption_2"", ""27518::caption_0"", ""27518::caption_3"", ""27518::caption_1"", ""28995::caption_3"", ""26416::caption_0"", ""26416::caption_2"", ""7016::caption_4"", ""27518::caption_4"", ""26416::caption_1""]",rank_1
c4_seed_42,42,i2t,27536,27536::caption_4,2,"[""27536::caption_0"", ""27536::caption_1"", ""27536::caption_2"", ""27536::caption_3"", ""27536::caption_4""]","[38, 18, 5, 3, 2]","[""18024::caption_3"", ""27536::caption_4"", ""27536::caption_3"", ""25757::caption_4"", ""27536::caption_2"", ""16103::caption_2"", ""7044::caption_3"", ""25757::caption_2"", ""25757::caption_0"", ""10871::caption_3""]",rank_2_10
c4_seed_42,42,i2t,27543,27543::caption_4,1,"[""27543::caption_0"", ""27543::caption_1"", ""27543::caption_2"", ""27543::caption_3"", ""27543::caption_4""]","[3, 4, 2, 79, 1]","[""27543::caption_4"", ""27543::caption_2"", ""27543::caption_0"", ""27543::caption_1"", ""3529::caption_1"", ""2476::caption_3"", ""17926::caption_4"", ""2476::caption_1"", ""1145::caption_3"", ""2476::caption_4""]",rank_1
c4_seed_42,42,i2t,27554,27554::caption_1,1,"[""27554::caption_0"", ""27554::caption_1"", ""27554::caption_2"", ""27554::caption_3"", ""27554::caption_4""]","[5, 1, 56, 22, 14]","[""27554::caption_1"", ""1365::caption_2"", ""1365::caption_4"", ""3498::caption_0"", ""27554::caption_0"", ""4351::caption_3"", ""6063::caption_1"", ""3498::caption_2"", ""9137::caption_4"", ""2388::caption_0""]",rank_1
c4_seed_42,42,i2t,27558,27558::caption_0,1,"[""27558::caption_0"", ""27558::caption_1"", ""27558::caption_2"", ""27558::caption_3"", ""27558::caption_4""]","[1, 3, 2, 33, 5]","[""27558::caption_0"", ""27558::caption_2"", ""27558::caption_1"", ""30479::caption_2"", ""27558::caption_4"", ""30485::caption_2"", ""3104::caption_1"", ""30479::caption_4"", ""4280::caption_3"", ""7610::caption_4""]",rank_1
c4_seed_42,42,i2t,27560,27560::caption_2,1,"[""27560::caption_0"", ""27560::caption_1"", ""27560::caption_2"", ""27560::caption_3"", ""27560::caption_4""]","[10, 2, 1, 69, 136]","[""27560::caption_2"", ""27560::caption_1"", ""5204::caption_4"", ""3681::caption_4"", ""17749::caption_0"", ""1168::caption_2"", ""16811::caption_0"", ""18464::caption_0"", ""29843::caption_2"", ""27560::caption_0""]",rank_1
c4_seed_42,42,i2t,27571,27571::caption_4,4,"[""27571::caption_0"", ""27571::caption_1"", ""27571::caption_2"", ""27571::caption_3"", ""27571::caption_4""]","[5, 42, 91, 150, 4]","[""5516::caption_1"", ""2089::caption_2"", ""28431::caption_4"", ""27571::caption_4"", ""27571::caption_0"", ""29281::caption_1"", ""9862::caption_1"", ""17598::caption_1"", ""27887::caption_0"", ""29281::caption_0""]",rank_2_10
c4_seed_42,42,i2t,27606,27606::caption_0,1,"[""27606::caption_0"", ""27606::caption_1"", ""27606::caption_2"", ""27606::caption_3"", ""27606::caption_4""]","[1, 4, 50, 104, 16]","[""27606::caption_0"", ""4480::caption_0"", ""10557::caption_0"", ""27606::caption_1"", ""4480::caption_1"", ""10810::caption_2"", ""20040::caption_0"", ""30528::caption_3"", ""21130::caption_2"", ""16526::caption_0""]",rank_1
c4_seed_42,42,i2t,27630,27630::caption_0,1,"[""27630::caption_0"", ""27630::caption_1"", ""27630::caption_2"", ""27630::caption_3"", ""27630::caption_4""]","[1, 2, 13, 3, 12]","[""27630::caption_0"", ""27630::caption_1"", ""27630::caption_3"", ""14029::caption_3"", ""14029::caption_0"", ""14913::caption_3"", ""9280::caption_3"", ""9280::caption_1"", ""9280::caption_4"", ""29281::caption_1""]",rank_1
c4_seed_42,42,i2t,27643,27643::caption_0,4,"[""27643::caption_0"", ""27643::caption_1"", ""27643::caption_2"", ""27643::caption_3"", ""27643::caption_4""]","[4, 86, 7, 31, 102]","[""21687::caption_4"", ""681::caption_1"", ""20361::caption_3"", ""27643::caption_0"", ""13779::caption_0"", ""681::caption_3"", ""27643::caption_2"", ""21687::caption_1"", ""10923::caption_4"", ""30528::caption_0""]",rank_2_10
c4_seed_42,42,i2t,27655,27655::caption_3,3,"[""27655::caption_0"", ""27655::caption_1"", ""27655::caption_2"", ""27655::caption_3"", ""27655::caption_4""]","[19, 41, 16, 3, 411]","[""11929::caption_1"", ""29436::caption_3"", ""27655::caption_3"", ""15616::caption_4"", ""30199::caption_1"", ""6049::caption_4"", ""29436::caption_0"", ""28046::caption_3"", ""12509::caption_4"", ""5477::caption_1""]",rank_2_10
c4_seed_42,42,i2t,27697,27697::caption_4,1,"[""27697::caption_0"", ""27697::caption_1"", ""27697::caption_2"", ""27697::caption_3"", ""27697::caption_4""]","[5, 4, 2, 6, 1]","[""27697::caption_4"", ""27697::caption_2"", ""9380::caption_1"", ""27697::caption_1"", ""27697::caption_0"", ""27697::caption_3"", ""10497::caption_0"", ""10963::caption_4"", ""5711::caption_1"", ""3304::caption_4""]",rank_1
c4_seed_42,42,i2t,27707,27707::caption_2,18,"[""27707::caption_0"", ""27707::caption_1"", ""27707::caption_2"", ""27707::caption_3"", ""27707::caption_4""]","[44, 57, 18, 72, 49]","[""3032::caption_4"", ""3461::caption_0"", ""20129::caption_1"", ""26268::caption_1"", ""4494::caption_4"", ""28435::caption_2"", ""18126::caption_1"", ""4561::caption_1"", ""29589::caption_2"", ""4561::caption_4""]",outside_top_10
c4_seed_42,42,i2t,27717,27717::caption_4,6,"[""27717::caption_0"", ""27717::caption_1"", ""27717::caption_2"", ""27717::caption_3"", ""27717::caption_4""]","[12, 21, 131, 16, 6]","[""11218::caption_2"", ""23945::caption_4"", ""17410::caption_4"", ""17410::caption_0"", ""18504::caption_0"", ""27717::caption_4"", ""5304::caption_1"", ""29365::caption_1"", ""11218::caption_4"", ""29365::caption_4""]",rank_2_10
