model,seed,direction,query_id,positive_id,positive_rank,all_positive_ids,all_positive_ranks,top10_retrieved_ids,partition
c4_seed_43,43,i2t,30188,30188::caption_0,1,"[""30188::caption_0"", ""30188::caption_1"", ""30188::caption_2"", ""30188::caption_3"", ""30188::caption_4""]","[1, 3, 2, 8, 18]","[""30188::caption_0"", ""30188::caption_2"", ""30188::caption_1"", ""3461::caption_3"", ""3032::caption_4"", ""3461::caption_0"", ""27707::caption_1"", ""30188::caption_3"", ""29492::caption_3"", ""12595::caption_1""]",rank_1
c4_seed_43,43,i2t,30199,30199::caption_1,2,"[""30199::caption_0"", ""30199::caption_1"", ""30199::caption_2"", ""30199::caption_3"", ""30199::caption_4""]","[5, 2, 30, 44, 6]","[""12509::caption_4"", ""30199::caption_1"", ""6049::caption_2"", ""6049::caption_4"", ""30199::caption_0"", ""30199::caption_4"", ""28292::caption_2"", ""28087::caption_3"", ""21091::caption_1"", ""15733::caption_4""]",rank_2_10
c4_seed_43,43,i2t,30256,30256::caption_1,1,"[""30256::caption_0"", ""30256::caption_1"", ""30256::caption_2"", ""30256::caption_3"", ""30256::caption_4""]","[75, 1, 3, 2, 235]","[""30256::caption_1"", ""30256::caption_3"", ""30256::caption_2"", ""29105::caption_1"", ""3566::caption_0"", ""29105::caption_0"", ""21237::caption_1"", ""21625::caption_4"", ""19544::caption_4"", ""5553::caption_3""]",rank_1
c4_seed_43,43,i2t,30276,30276::caption_0,2,"[""30276::caption_0"", ""30276::caption_1"", ""30276::caption_2"", ""30276::caption_3"", ""30276::caption_4""]","[2, 96, 31, 6, 10]","[""20439::caption_0"", ""30276::caption_0"", ""30420::caption_4"", ""2089::caption_2"", ""28366::caption_3"", ""30276::caption_3"", ""5477::caption_1"", ""28366::caption_1"", ""16434::caption_3"", ""30276::caption_4""]",rank_2_10
c4_seed_43,43,i2t,30310,30310::caption_3,44,"[""30310::caption_0"", ""30310::caption_1"", ""30310::caption_2"", ""30310::caption_3"", ""30310::caption_4""]","[54, 156, 111, 44, 198]","[""25552::caption_2"", ""17914::caption_3"", ""29505::caption_3"", ""382::caption_3"", ""382::caption_1"", ""29505::caption_4"", ""6902::caption_0"", ""19731::caption_0"", ""6902::caption_2"", ""25142::caption_1""]",outside_top_10
c4_seed_43,43,i2t,30369,30369::caption_3,1,"[""30369::caption_0"", ""30369::caption_1"", ""30369::caption_2"", ""30369::caption_3"", ""30369::caption_4""]","[2, 20, 4, 1, 6]","[""30369::caption_3"", ""30369::caption_0"", ""10356::caption_4"", ""30369::caption_2"", ""17749::caption_4"", ""30369::caption_4"", ""28990::caption_0"", ""16412::caption_2"", ""18956::caption_4"", ""26019::caption_3""]",rank_1
c4_seed_43,43,i2t,30385,30385::caption_0,4,"[""30385::caption_0"", ""30385::caption_1"", ""30385::caption_2"", ""30385::caption_3"", ""30385::caption_4""]","[4, 26, 30, 18, 287]","[""3304::caption_4"", ""10792::caption_0"", ""13597::caption_3"", ""30385::caption_0"", ""16412::caption_0"", ""1271::caption_3"", ""16412::caption_1"", ""26019::caption_3"", ""28990::caption_0"", ""293::caption_2""]",rank_2_10
c4_seed_43,43,i2t,30420,30420::caption_0,1,"[""30420::caption_0"", ""30420::caption_1"", ""30420::caption_2"", ""30420::caption_3"", ""30420::caption_4""]","[1, 18, 2, 16, 3]","[""30420::caption_0"", ""30420::caption_2"", ""30420::caption_4"", ""27643::caption_1"", ""27217::caption_0"", ""20098::caption_4"", ""5515::caption_3"", ""27643::caption_3"", ""18854::caption_4"", ""27217::caption_4""]",rank_1
c4_seed_43,43,i2t,30437,30437::caption_0,1,"[""30437::caption_0"", ""30437::caption_1"", ""30437::caption_2"", ""30437::caption_3"", ""30437::caption_4""]","[1, 3, 54, 2, 24]","[""30437::caption_0"", ""30437::caption_3"", ""30437::caption_1"", ""22186::caption_1"", ""3836::caption_0"", ""3953::caption_3"", ""3979::caption_2"", ""22186::caption_0"", ""20098::caption_0"", ""16808::caption_0""]",rank_1
c4_seed_43,43,i2t,30479,30479::caption_2,1,"[""30479::caption_0"", ""30479::caption_1"", ""30479::caption_2"", ""30479::caption_3"", ""30479::caption_4""]","[9, 3, 1, 2, 6]","[""30479::caption_2"", ""30479::caption_3"", ""30479::caption_1"", ""7610::caption_4"", ""4280::caption_2"", ""30479::caption_4"", ""4280::caption_1"", ""10793::caption_2"", ""30479::caption_0"", ""19530::caption_3""]",rank_1
c4_seed_43,43,i2t,30485,30485::caption_3,1,"[""30485::caption_0"", ""30485::caption_1"", ""30485::caption_2"", ""30485::caption_3"", ""30485::caption_4""]","[19, 3, 2, 1, 8]","[""30485::caption_3"", ""30485::caption_2"", ""30485::caption_1"", ""24706::caption_2"", ""24706::caption_4"", ""27558::caption_4"", ""24706::caption_1"", ""30485::caption_4"", ""18916::caption_3"", ""1155::caption_0""]",rank_1
c4_seed_43,43,i2t,30528,30528::caption_0,1,"[""30528::caption_0"", ""30528::caption_1"", ""30528::caption_2"", ""30528::caption_3"", ""30528::caption_4""]","[1, 7, 13, 3, 8]","[""30528::caption_0"", ""694::caption_4"", ""30528::caption_3"", ""3203::caption_0"", ""2749::caption_0"", ""15329::caption_2"", ""30528::caption_1"", ""30528::caption_4"", ""694::caption_1"", ""27606::caption_1""]",rank_1
c4_seed_43,43,i2t,30533,30533::caption_2,1,"[""30533::caption_0"", ""30533::caption_1"", ""30533::caption_2"", ""30533::caption_3"", ""30533::caption_4""]","[121, 54, 1, 19, 35]","[""30533::caption_2"", ""7979::caption_3"", ""7979::caption_0"", ""8375::caption_0"", ""25355::caption_3"", ""9862::caption_3"", ""25903::caption_0"", ""6167::caption_2"", ""18905::caption_0"", ""10221::caption_3""]",rank_1
c4_seed_43,43,i2t,30572,30572::caption_1,7,"[""30572::caption_0"", ""30572::caption_1"", ""30572::caption_2"", ""30572::caption_3"", ""30572::caption_4""]","[54, 7, 26, 17, 11]","[""10219::caption_2"", ""9862::caption_3"", ""19070::caption_1"", ""14861::caption_0"", ""1716::caption_1"", ""25552::caption_0"", ""30572::caption_1"", ""25903::caption_1"", ""15733::caption_2"", ""18031::caption_4""]",rank_2_10
c4_seed_43,43,i2t,30581,30581::caption_2,1,"[""30581::caption_0"", ""30581::caption_1"", ""30581::caption_2"", ""30581::caption_3"", ""30581::caption_4""]","[3, 23, 1, 218, 137]","[""30581::caption_2"", ""1089::caption_0"", ""30581::caption_0"", ""1089::caption_2"", ""29887::caption_1"", ""1089::caption_4"", ""15582::caption_1"", ""8405::caption_2"", ""8405::caption_4"", ""12483::caption_2""]",rank_1
c4_seed_43,43,i2t,30632,30632::caption_1,1,"[""30632::caption_0"", ""30632::caption_1"", ""30632::caption_2"", ""30632::caption_3"", ""30632::caption_4""]","[2, 1, 6, 3, 5]","[""30632::caption_1"", ""30632::caption_0"", ""30632::caption_3"", ""9747::caption_2"", ""30632::caption_4"", ""30632::caption_2"", ""9747::caption_3"", ""370::caption_0"", ""9747::caption_1"", ""22326::caption_2""]",rank_1
c4_seed_43,43,i2t,30644,30644::caption_2,5,"[""30644::caption_0"", ""30644::caption_1"", ""30644::caption_2"", ""30644::caption_3"", ""30644::caption_4""]","[26, 10, 5, 13, 12]","[""25585::caption_2"", ""25585::caption_3"", ""25585::caption_1"", ""25585::caption_0"", ""30644::caption_2"", ""27171::caption_0"", ""17302::caption_2"", ""28009::caption_2"", ""25585::caption_4"", ""30644::caption_1""]",rank_2_10
c4_seed_43,43,i2t,30658,30658::caption_3,1,"[""30658::caption_0"", ""30658::caption_1"", ""30658::caption_2"", ""30658::caption_3"", ""30658::caption_4""]","[7, 2, 3, 1, 5]","[""30658::caption_3"", ""30658::caption_1"", ""30658::caption_2"", ""4463::caption_1"", ""30658::caption_4"", ""16414::caption_3"", ""30658::caption_0"", ""29571::caption_0"", ""16972::caption_3"", ""22834::caption_4""]",rank_1
c4_seed_43,43,i2t,30810,30810::caption_2,5,"[""30810::caption_0"", ""30810::caption_1"", ""30810::caption_2"", ""30810::caption_3"", ""30810::caption_4""]","[15, 98, 5, 11, 25]","[""13332::caption_1"", ""13332::caption_0"", ""203::caption_4"", ""13332::caption_2"", ""30810::caption_2"", ""203::caption_0"", ""24490::caption_0"", ""322::caption_4"", ""10014::caption_4"", ""322::caption_2""]",rank_2_10
c4_seed_43,43,i2t,30971,30971::caption_0,5,"[""30971::caption_0"", ""30971::caption_1"", ""30971::caption_2"", ""30971::caption_3"", ""30971::caption_4""]","[5, 350, 47, 1961, 410]","[""511::caption_0"", ""18384::caption_1"", ""29609::caption_2"", ""67::caption_1"", ""30971::caption_0"", ""6557::caption_1"", ""30658::caption_3"", ""26609::caption_4"", ""4734::caption_0"", ""16414::caption_0""]",rank_2_10
c4_seed_43,43,i2t,30999,30999::caption_3,1,"[""30999::caption_0"", ""30999::caption_1"", ""30999::caption_2"", ""30999::caption_3"", ""30999::caption_4""]","[3, 804, 4, 1, 1307]","[""30999::caption_3"", ""4011::caption_0"", ""30999::caption_0"", ""30999::caption_2"", ""18890::caption_4"", ""7283::caption_4"", ""22038::caption_0"", ""16590::caption_4"", ""29884::caption_4"", ""9734::caption_0""]",rank_1
c4_seed_43,43,t2i,67::caption_0,67,2,"[""67""]",[2],"[""26609"", ""67"", ""6278"", ""1523"", ""1286"", ""16526"", ""2283"", ""22477"", ""24341"", ""11497""]",rank_2_10
c4_seed_43,43,t2i,67::caption_1,67,18,"[""67""]",[18],"[""26609"", ""511"", ""1520"", ""1523"", ""24341"", ""14686"", ""30971"", ""19180"", ""30658"", ""27834""]",outside_top_10
c4_seed_43,43,t2i,67::caption_2,67,1,"[""67""]",[1],"[""67"", ""511"", ""25547"", ""29609"", ""24341"", ""5447"", ""22326"", ""25762"", ""9747"", ""26609""]",rank_1
c4_seed_43,43,t2i,67::caption_3,67,6,"[""67""]",[6],"[""24341"", ""26609"", ""2283"", ""511"", ""29609"", ""67"", ""17914"", ""1520"", ""25547"", ""25762""]",rank_2_10
c4_seed_43,43,t2i,67::caption_4,67,16,"[""67""]",[16],"[""511"", ""29609"", ""24341"", ""1520"", ""6557"", ""25547"", ""6505"", ""4734"", ""26923"", ""2283""]",outside_top_10
c4_seed_43,43,t2i,99::caption_0,99,1,"[""99""]",[1],"[""99"", ""22295"", ""9858"", ""15296"", ""17929"", ""17926"", ""28190"", ""4768"", ""23657"", ""15465""]",rank_1
c4_seed_43,43,t2i,99::caption_1,99,1,"[""99""]",[1],"[""99"", ""15465"", ""24490"", ""24106"", ""5162"", ""22295"", ""9858"", ""20146"", ""28190"", ""17243""]",rank_1
c4_seed_43,43,t2i,99::caption_2,99,1,"[""99""]",[1],"[""99"", ""9858"", ""23657"", ""22295"", ""22880"", ""14763"", ""7409"", ""15296"", ""27399"", ""28190""]",rank_1
c4_seed_43,43,t2i,99::caption_3,99,1,"[""99""]",[1],"[""99"", ""24106"", ""27697"", ""13347"", ""18440"", ""6896"", ""9895"", ""17243"", ""2179"", ""15701""]",rank_1
c4_seed_43,43,t2i,99::caption_4,99,2,"[""99""]",[2],"[""9858"", ""99"", ""15296"", ""22295"", ""17243"", ""24106"", ""23657"", ""28190"", ""6896"", ""13347""]",rank_2_10
c4_seed_43,43,t2i,100::caption_0,100,12,"[""100""]",[12],"[""7317"", ""15465"", ""12004"", ""4840"", ""4917"", ""15638"", ""17926"", ""3304"", ""21575"", ""5680""]",outside_top_10
c4_seed_43,43,t2i,100::caption_1,100,5,"[""100""]",[5],"[""15465"", ""7317"", ""4917"", ""25363"", ""100"", ""4840"", ""12004"", ""3304"", ""21575"", ""15638""]",rank_2_10
c4_seed_43,43,t2i,100::caption_2,100,32,"[""100""]",[32],"[""15465"", ""17926"", ""13285"", ""7317"", ""27543"", ""15733"", ""13325"", ""6896"", ""20478"", ""5515""]",outside_top_10
c4_seed_43,43,t2i,100::caption_3,100,6,"[""100""]",[6],"[""15465"", ""5576"", ""29277"", ""8405"", ""6304"", ""100"", ""21336"", ""2179"", ""20478"", ""21091""]",rank_2_10
c4_seed_43,43,t2i,100::caption_4,100,46,"[""100""]",[46],"[""15465"", ""17926"", ""6896"", ""7317"", ""15733"", ""13325"", ""18440"", ""13285"", ""5515"", ""4271""]",outside_top_10
c4_seed_43,43,t2i,109::caption_0,109,1,"[""109""]",[1],"[""109"", ""8507"", ""11911"", ""10219"", ""26811"", ""24341"", ""23721"", ""1052"", ""19875"", ""11208""]",rank_1
c4_seed_43,43,t2i,109::caption_1,109,1,"[""109""]",[1],"[""109"", ""26295"", ""1754"", ""26811"", ""14430"", ""24905"", ""6791"", ""6110"", ""12895"", ""2605""]",rank_1
c4_seed_43,43,t2i,109::caption_2,109,1,"[""109""]",[1],"[""109"", ""26295"", ""17309"", ""14430"", ""10219"", ""13136"", ""18760"", ""12895"", ""26798"", ""3821""]",rank_1
c4_seed_43,43,t2i,109::caption_3,109,1,"[""109""]",[1],"[""109"", ""25762"", ""16221"", ""28009"", ""6110"", ""24905"", ""2283"", ""2605"", ""26673"", ""24706""]",rank_1
c4_seed_43,43,t2i,109::caption_4,109,1,"[""109""]",[1],"[""109"", ""26295"", ""26186"", ""18740"", ""18760"", ""67"", ""30437"", ""13114"", ""21727"", ""14430""]",rank_1
c4_seed_43,43,t2i,118::caption_0,118,2,"[""118""]",[2],"[""1212"", ""118"", ""3756"", ""16221"", ""7355"", ""6110"", ""8605"", ""28286"", ""13978"", ""7610""]",rank_2_10
c4_seed_43,43,t2i,118::caption_1,118,1,"[""118""]",[1],"[""118"", ""3756"", ""18983"", ""26673"", ""28286"", ""7355"", ""24905"", ""16221"", ""8605"", ""5270""]",rank_1
c4_seed_43,43,t2i,118::caption_2,118,1,"[""118""]",[1],"[""118"", ""1212"", ""7355"", ""28286"", ""3756"", ""6110"", ""6977"", ""16221"", ""12507"", ""7610""]",rank_1
c4_seed_43,43,t2i,118::caption_3,118,2,"[""118""]",[2],"[""3756"", ""118"", ""28286"", ""5270"", ""7355"", ""6110"", ""8605"", ""13059"", ""16664"", ""5808""]",rank_2_10
c4_seed_43,43,t2i,118::caption_4,118,2,"[""118""]",[2],"[""1212"", ""118"", ""16221"", ""7355"", ""6977"", ""6110"", ""3756"", ""282"", ""1144"", ""22455""]",rank_2_10
c4_seed_43,43,t2i,161::caption_0,161,1,"[""161""]",[1],"[""161"", ""21717"", ""462"", ""17410"", ""9985"", ""15329"", ""3434"", ""18849"", ""14842"", ""19915""]",rank_1
c4_seed_43,43,t2i,161::caption_1,161,8,"[""161""]",[8],"[""27126"", ""30485"", ""18849"", ""21717"", ""20382"", ""16811"", ""3836"", ""161"", ""19915"", ""10449""]",rank_2_10
c4_seed_43,43,t2i,161::caption_2,161,1,"[""161""]",[1],"[""161"", ""19915"", ""21717"", ""26074"", ""18849"", ""14842"", ""10449"", ""16811"", ""20495"", ""15329""]",rank_1
c4_seed_43,43,t2i,161::caption_3,161,1,"[""161""]",[1],"[""161"", ""18849"", ""17410"", ""30485"", ""16811"", ""816"", ""1532"", ""20382"", ""21717"", ""10449""]",rank_1
c4_seed_43,43,t2i,161::caption_4,161,5,"[""161""]",[5],"[""3681"", ""18849"", ""20382"", ""27381"", ""161"", ""11218"", ""10801"", ""681"", ""17095"", ""17410""]",rank_2_10
c4_seed_43,43,t2i,170::caption_0,170,1,"[""170""]",[1],"[""170"", ""29637"", ""1182"", ""9578"", ""11076"", ""3425"", ""16208"", ""10947"", ""3631"", ""7978""]",rank_1
c4_seed_43,43,t2i,170::caption_1,170,1,"[""170""]",[1],"[""170"", ""29637"", ""9578"", ""10947"", ""1182"", ""7151"", ""3631"", ""11076"", ""12708"", ""7978""]",rank_1
c4_seed_43,43,t2i,170::caption_2,170,1,"[""170""]",[1],"[""170"", ""16208"", ""1182"", ""3425"", ""29637"", ""3631"", ""11076"", ""1209"", ""4280"", ""9578""]",rank_1
c4_seed_43,43,t2i,170::caption_3,170,6,"[""170""]",[6],"[""7978"", ""10947"", ""9758"", ""1074"", ""9291"", ""170"", ""12708"", ""29637"", ""3631"", ""25023""]",rank_2_10
c4_seed_43,43,t2i,170::caption_4,170,1,"[""170""]",[1],"[""170"", ""11076"", ""9578"", ""29637"", ""4053"", ""10947"", ""3631"", ""12708"", ""6089"", ""4960""]",rank_1
c4_seed_43,43,t2i,200::caption_0,200,1,"[""200""]",[1],"[""200"", ""12846"", ""19925"", ""27106"", ""20439"", ""14303"", ""22038"", ""16469"", ""22834"", ""16221""]",rank_1
c4_seed_43,43,t2i,200::caption_1,200,1,"[""200""]",[1],"[""200"", ""13876"", ""3529"", ""7414"", ""19925"", ""15574"", ""15693"", ""1089"", ""30581"", ""762""]",rank_1
c4_seed_43,43,t2i,200::caption_2,200,1,"[""200""]",[1],"[""200"", ""19925"", ""27106"", ""3529"", ""1782"", ""12846"", ""14222"", ""15574"", ""20478"", ""7414""]",rank_1
c4_seed_43,43,t2i,200::caption_3,200,1,"[""200""]",[1],"[""200"", ""15574"", ""19925"", ""15693"", ""7414"", ""13876"", ""1089"", ""681"", ""20736"", ""20439""]",rank_1
c4_seed_43,43,t2i,200::caption_4,200,1,"[""200""]",[1],"[""200"", ""15693"", ""11960"", ""14913"", ""1089"", ""13876"", ""7414"", ""14291"", ""14763"", ""29272""]",rank_1
c4_seed_43,43,t2i,203::caption_0,203,2,"[""203""]",[2],"[""16655"", ""203"", ""13332"", ""30810"", ""16353"", ""10321"", ""29505"", ""24395"", ""28430"", ""18085""]",rank_2_10
c4_seed_43,43,t2i,203::caption_1,203,1,"[""203""]",[1],"[""203"", ""29505"", ""16655"", ""13332"", ""1371"", ""30810"", ""10321"", ""22291"", ""4808"", ""28430""]",rank_1
c4_seed_43,43,t2i,203::caption_2,203,1,"[""203""]",[1],"[""203"", ""16353"", ""10746"", ""13332"", ""22880"", ""16655"", ""30810"", ""29505"", ""10321"", ""13347""]",rank_1
c4_seed_43,43,t2i,203::caption_3,203,2,"[""203""]",[2],"[""29505"", ""203"", ""16353"", ""24365"", ""1371"", ""20171"", ""20146"", ""10321"", ""1365"", ""7421""]",rank_2_10
c4_seed_43,43,t2i,203::caption_4,203,5,"[""203""]",[5],"[""1371"", ""30810"", ""16655"", ""13332"", ""203"", ""16353"", ""22291"", ""2388"", ""17264"", ""27171""]",rank_2_10
c4_seed_43,43,t2i,257::caption_0,257,2,"[""257""]",[2],"[""422"", ""257"", ""21612"", ""1212"", ""13978"", ""13671"", ""20598"", ""10392"", ""27643"", ""1532""]",rank_2_10
c4_seed_43,43,t2i,257::caption_1,257,1,"[""257""]",[1],"[""257"", ""422"", ""13265"", ""21612"", ""14918"", ""6791"", ""12684"", ""6977"", ""29289"", ""21625""]",rank_1
c4_seed_43,43,t2i,257::caption_2,257,1,"[""257""]",[1],"[""257"", ""20598"", ""3104"", ""13323"", ""280"", ""15610"", ""27558"", ""11945"", ""13265"", ""25902""]",rank_1
c4_seed_43,43,t2i,257::caption_3,257,2,"[""257""]",[2],"[""15204"", ""257"", ""20598"", ""9174"", ""15889"", ""15465"", ""1382"", ""23194"", ""13323"", ""5162""]",rank_2_10
c4_seed_43,43,t2i,257::caption_4,257,1,"[""257""]",[1],"[""257"", ""9174"", ""14743"", ""5162"", ""14821"", ""20598"", ""13323"", ""18849"", ""24152"", ""16811""]",rank_1
c4_seed_43,43,t2i,280::caption_0,280,1,"[""280""]",[1],"[""280"", ""11293"", ""4616"", ""12446"", ""30479"", ""4280"", ""1746"", ""13760"", ""27558"", ""3836""]",rank_1
c4_seed_43,43,t2i,280::caption_1,280,1,"[""280""]",[1],"[""280"", ""4616"", ""11293"", ""12446"", ""3529"", ""4280"", ""13760"", ""3836"", ""3104"", ""30485""]",rank_1
c4_seed_43,43,t2i,280::caption_2,280,1,"[""280""]",[1],"[""280"", ""4280"", ""11293"", ""16726"", ""27558"", ""11945"", ""18916"", ""1746"", ""23372"", ""3836""]",rank_1
c4_seed_43,43,t2i,280::caption_3,280,1,"[""280""]",[1],"[""280"", ""4280"", ""11945"", ""3836"", ""11293"", ""13760"", ""4616"", ""30485"", ""12446"", ""27558""]",rank_1
c4_seed_43,43,t2i,280::caption_4,280,1,"[""280""]",[1],"[""280"", ""4280"", ""4616"", ""11293"", ""3836"", ""30485"", ""12446"", ""3104"", ""27558"", ""17027""]",rank_1
c4_seed_43,43,t2i,282::caption_0,282,1,"[""282""]",[1],"[""282"", ""370"", ""21612"", ""25942"", ""29614"", ""13671"", ""20129"", ""13136"", ""511"", ""6890""]",rank_1
c4_seed_43,43,t2i,282::caption_1,282,2,"[""282""]",[2],"[""13136"", ""282"", ""11680"", ""25942"", ""26450"", ""15851"", ""6890"", ""15129"", ""370"", ""11945""]",rank_2_10
c4_seed_43,43,t2i,282::caption_2,282,4,"[""282""]",[4],"[""11680"", ""26450"", ""13136"", ""282"", ""25942"", ""6890"", ""28836"", ""15129"", ""67"", ""1782""]",rank_2_10
c4_seed_43,43,t2i,282::caption_3,282,4,"[""282""]",[4],"[""13136"", ""11680"", ""12719"", ""282"", ""26450"", ""18760"", ""6890"", ""1144"", ""25942"", ""16917""]",rank_2_10
c4_seed_43,43,t2i,282::caption_4,282,48,"[""282""]",[48],"[""16469"", ""28435"", ""27478"", ""21308"", ""13671"", ""29289"", ""28009"", ""15136"", ""3434"", ""7228""]",outside_top_10
c4_seed_43,43,t2i,293::caption_0,293,1,"[""293""]",[1],"[""293"", ""15636"", ""30999"", ""16590"", ""29598"", ""28191"", ""6257"", ""2434"", ""2605"", ""25762""]",rank_1
c4_seed_43,43,t2i,293::caption_1,293,1,"[""293""]",[1],"[""293"", ""15636"", ""28191"", ""16590"", ""12861"", ""30999"", ""301"", ""5808"", ""20878"", ""23953""]",rank_1
c4_seed_43,43,t2i,293::caption_2,293,1,"[""293""]",[1],"[""293"", ""2256"", ""13597"", ""30385"", ""26019"", ""14998"", ""16590"", ""21221"", ""23953"", ""13447""]",rank_1
c4_seed_43,43,t2i,293::caption_3,293,1,"[""293""]",[1],"[""293"", ""2256"", ""23953"", ""23476"", ""16590"", ""22642"", ""13447"", ""21221"", ""30385"", ""26019""]",rank_1
c4_seed_43,43,t2i,293::caption_4,293,1,"[""293""]",[1],"[""293"", ""13447"", ""2256"", ""29609"", ""2434"", ""9896"", ""23953"", ""26019"", ""22642"", ""25762""]",rank_1
c4_seed_43,43,t2i,301::caption_0,301,1,"[""301""]",[1],"[""301"", ""16632"", ""24045"", ""16650"", ""25732"", ""20402"", ""22889"", ""22916"", ""24365"", ""8194""]",rank_1
c4_seed_43,43,t2i,301::caption_1,301,1,"[""301""]",[1],"[""301"", ""16632"", ""16650"", ""6151"", ""24045"", ""12507"", ""25732"", ""22889"", ""18024"", ""19731""]",rank_1
c4_seed_43,43,t2i,301::caption_2,301,1,"[""301""]",[1],"[""301"", ""16650"", ""16632"", ""25732"", ""19731"", ""6151"", ""16353"", ""22182"", ""24045"", ""22889""]",rank_1
c4_seed_43,43,t2i,301::caption_3,301,52,"[""301""]",[52],"[""26841"", ""16632"", ""10449"", ""12507"", ""25007"", ""24045"", ""17264"", ""1365"", ""17302"", ""28990""]",outside_top_10
c4_seed_43,43,t2i,301::caption_4,301,3,"[""301""]",[3],"[""19731"", ""16650"", ""301"", ""16632"", ""23499"", ""25142"", ""25458"", ""30310"", ""7283"", ""1365""]",rank_2_10
c4_seed_43,43,t2i,322::caption_0,322,3,"[""322""]",[3],"[""3032"", ""4561"", ""322"", ""18974"", ""13285"", ""14392"", ""14861"", ""26632"", ""17212"", ""27707""]",rank_2_10
c4_seed_43,43,t2i,322::caption_1,322,3,"[""322""]",[3],"[""11190"", ""15710"", ""322"", ""3032"", ""28084"", ""27707"", ""26268"", ""1103"", ""17212"", ""5680""]",rank_2_10
c4_seed_43,43,t2i,322::caption_2,322,1,"[""322""]",[1],"[""322"", ""14392"", ""13285"", ""30810"", ""17713"", ""7575"", ""10449"", ""28084"", ""12521"", ""11032""]",rank_1
c4_seed_43,43,t2i,322::caption_3,322,1,"[""322""]",[1],"[""322"", ""13285"", ""7575"", ""4605"", ""18692"", ""28084"", ""2527"", ""17713"", ""14392"", ""1103""]",rank_1
c4_seed_43,43,t2i,322::caption_4,322,1,"[""322""]",[1],"[""322"", ""14392"", ""13285"", ""30810"", ""17713"", ""10449"", ""7575"", ""29492"", ""28084"", ""12521""]",rank_1
c4_seed_43,43,t2i,370::caption_0,370,2,"[""370""]",[2],"[""10392"", ""370"", ""6282"", ""28366"", ""20550"", ""29839"", ""29735"", ""20098"", ""30632"", ""29789""]",rank_2_10
c4_seed_43,43,t2i,370::caption_1,370,1,"[""370""]",[1],"[""370"", ""29964"", ""28366"", ""13788"", ""16695"", ""15851"", ""29086"", ""10392"", ""30089"", ""11945""]",rank_1
c4_seed_43,43,t2i,370::caption_2,370,11,"[""370""]",[11],"[""10392"", ""29964"", ""29789"", ""16695"", ""30089"", ""8117"", ""15204"", ""23283"", ""13671"", ""29086""]",outside_top_10
c4_seed_43,43,t2i,370::caption_3,370,1,"[""370""]",[1],"[""370"", ""16695"", ""10392"", ""29086"", ""13788"", ""28366"", ""15795"", ""15851"", ""3836"", ""29735""]",rank_1
c4_seed_43,43,t2i,370::caption_4,370,3,"[""370""]",[3],"[""28366"", ""29086"", ""370"", ""27834"", ""27930"", ""27731"", ""29735"", ""29614"", ""30089"", ""8117""]",rank_2_10
c4_seed_43,43,t2i,377::caption_0,377,1,"[""377""]",[1],"[""377"", ""19170"", ""22772"", ""27399"", ""15994"", ""23657"", ""27101"", ""10449"", ""19273"", ""10793""]",rank_1
c4_seed_43,43,t2i,377::caption_1,377,16,"[""377""]",[16],"[""12018"", ""9496"", ""24341"", ""19273"", ""26791"", ""1616"", ""25731"", ""21565"", ""23657"", ""15989""]",outside_top_10
c4_seed_43,43,t2i,377::caption_2,377,4,"[""377""]",[4],"[""9496"", ""23657"", ""27536"", ""377"", ""25731"", ""27310"", ""13265"", ""25652"", ""22772"", ""7044""]",rank_2_10
c4_seed_43,43,t2i,377::caption_3,377,9,"[""377""]",[9],"[""25731"", ""2662"", ""27399"", ""24217"", ""24925"", ""17243"", ""17309"", ""21478"", ""377"", ""25778""]",rank_2_10
c4_seed_43,43,t2i,377::caption_4,377,1,"[""377""]",[1],"[""377"", ""27399"", ""19558"", ""23745"", ""23657"", ""9496"", ""15994"", ""25007"", ""10793"", ""24877""]",rank_1
c4_seed_43,43,t2i,382::caption_0,382,1,"[""382""]",[1],"[""382"", ""20098"", ""6278"", ""8268"", ""29839"", ""21575"", ""6582"", ""30310"", ""22185"", ""22747""]",rank_1
c4_seed_43,43,t2i,382::caption_1,382,2,"[""382""]",[2],"[""30310"", ""382"", ""6278"", ""19731"", ""8268"", ""10885"", ""14247"", ""21575"", ""23151"", ""16414""]",rank_2_10
c4_seed_43,43,t2i,382::caption_2,382,8,"[""382""]",[8],"[""9862"", ""22477"", ""6278"", ""6318"", ""12993"", ""12614"", ""14247"", ""382"", ""24251"", ""21575""]",rank_2_10
c4_seed_43,43,t2i,382::caption_3,382,2,"[""382""]",[2],"[""30310"", ""382"", ""10741"", ""20098"", ""19731"", ""4917"", ""22638"", ""6278"", ""22185"", ""15638""]",rank_2_10
c4_seed_43,43,t2i,382::caption_4,382,20,"[""382""]",[20],"[""7203"", ""15638"", ""6278"", ""11497"", ""21575"", ""14898"", ""21513"", ""3979"", ""419"", ""7044""]",outside_top_10
c4_seed_43,43,t2i,387::caption_0,387,1,"[""387""]",[1],"[""387"", ""28007"", ""22889"", ""2256"", ""12931"", ""1382"", ""1286"", ""13796"", ""13347"", ""4768""]",rank_1
c4_seed_43,43,t2i,387::caption_1,387,2,"[""387""]",[2],"[""28007"", ""387"", ""478"", ""22889"", ""12684"", ""24045"", ""1081"", ""23372"", ""12507"", ""15465""]",rank_2_10
